EXECDIR,CO_PER_ROL,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,AGE,TDC1,TDC2,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,GVKEY,YEAR,TICKER
0,4960,,940,,,,2194.291,1039.55,,,010115,2002,SYK
0,18654,,698.75,,,,1923.204,768.463,,,010115,2002,SYK
0,21206,,750,,,,1981.741,827,,,010115,2002,SYK
0,28565,,533.333,,,,,587.6,,,010115,2002,SYK
1,3958,,1925,,,69,3351.637,2128.5,,,010115,2003,SYK
0,4960,,1000,,,,1107.25,17845.29,,,010115,2003,SYK
0,18654,,741.25,,,,2044.825,9073.288,,,010115,2003,SYK
0,21206,,860,,,,2168.387,945.25,,,010115,2003,SYK
0,26675,,970.833,,,,7412.299,4354.458,,,010115,2003,SYK
0,28565,,535,,,,,595.5,,,010115,2003,SYK
0,30367,,500,,,,,544,,,010115,2003,SYK
1,3958,,2975,,,70,4362.869,8878.25,,,010115,2004,SYK
0,18654,,857.25,,,,2112.157,941.538,,,010115,2004,SYK
0,21206,,985,,,,2252.969,1753.371,,,010115,2004,SYK
0,26675,,1243.833,,,41,3028.762,1356.45,,,010115,2004,SYK
0,28565,,653.334,,,,1718.229,714.842,,,010115,2004,SYK
0,30367,,550,,,,,607.75,,,010115,2004,SYK
0,18654,,881.25,,,,2349.3,2655.097,,,010115,2005,SYK
0,21206,,825,,,,2307.103,936.1,,,010115,2005,SYK
1,26675,,1543,,,42,4449.455,1707.45,,,010115,2005,SYK
0,28565,,673.333,,,,2027.461,747.858,,,010115,2005,SYK
0,30367,,613,,,,1593.002,1377.47,,,010115,2005,SYK
0,2116,,829.557,,,,,1274.779,,,010247,1992,SYY
0,2117,,714.731,,,,,1355.277,,,010247,1992,SYY
0,2118,,527.355,,,,,862.012,,,010247,1992,SYY
0,2119,,527.355,,,,,912.012,,,010247,1992,SYY
0,2120,,527.355,,,,,1137.25,,,010247,1992,SYY
0,4962,,316.087,,,,,459.351,,,010247,1992,SYY
1,2116,,966.164,,,62,1471.34,1439.8,,,010247,1993,SYY
1,2117,,838.513,,,56,1223.766,1192.226,,,010247,1993,SYY
1,2118,,637.777,,,56,987.354,955.814,,,010247,1993,SYY
1,2119,,619.753,,,65,957.036,1240.659,,,010247,1993,SYY
1,2120,,619.753,,,64,957.036,925.496,,,010247,1993,SYY
0,4962,,314.973,,,,,418.661,,,010247,1993,SYY
0,9160,,358.521,,,,,534.133,,,010247,1993,SYY
1,2116,,1015.129,,,63,1499.464,1592.779,,,010247,1994,SYY
1,2117,,886.663,,,57,1261.287,1427.249,,,010247,1994,SYY
1,2118,,701.84,,,57,1054.51,1137.589,,,010247,1994,SYY
0,2120,,651.899,,,65,976.36,1384.676,,,010247,1994,SYY
0,4962,,423.195,,,,948.091,908.35,,,010247,1994,SYY
0,9160,,240.039,,,,,256.558,,,010247,1994,SYY
1,2116,,1103.083,,,64,1694.022,1618.256,,,010247,1995,SYY
1,2117,,1045.98,,,58,1624.492,1548.726,,,010247,1995,SYY
1,2118,,810.691,,,58,1273.05,1270.296,,,010247,1995,SYY
0,4962,,471.065,,,,723.218,662.605,,,010247,1995,SYY
1,9160,,425.904,,,58,628.281,657.882,,,010247,1995,SYY
0,11544,,396.246,,,,,595.665,,,010247,1995,SYY
0,13517,,380.772,,,,,561.679,,,010247,1995,SYY
1,2116,,1045.011,,,65,1607.668,1519.894,,,010247,1996,SYY
1,2117,,1054.974,,,59,1607.902,1544.222,,,010247,1996,SYY
1,2118,,811.203,,,59,1257.204,1189.279,,,010247,1996,SYY
0,4962,,462.045,,,,705.381,635.162,,,010247,1996,SYY
0,11544,,386.699,,,,619.086,548.867,,,010247,1996,SYY
0,13517,,377.156,,,,,530.393,,,010247,1996,SYY
1,2116,,1115.385,,,66,1758.36,1679.092,,,010247,1997,SYY
1,2117,,1221.385,,,60,1908.102,1815.726,,,010247,1997,SYY
1,2118,,945.306,,,60,1499.4,1407.024,,,010247,1997,SYY
0,4962,,518.453,,,,804.448,730.547,,,010247,1997,SYY
0,11544,,443.597,,,,,639.959,,,010247,1997,SYY
0,13517,,464.378,,,49,772.311,728.11,,,010247,1997,SYY
0,15563,,373.06,,,,,527.036,,,010247,1997,SYY
1,2116,,1257.805,,,67,2019.727,1965.951,,,010247,1998,SYY
1,2117,,1421.999,,,61,2235.274,2208.088,,,010247,1998,SYY
1,2118,,1105.166,,,61,1759.1,1742.025,,,010247,1998,SYY
0,11544,,609.202,,,,958.699,885.502,,,010247,1998,SYY
0,13517,,559.872,,,,,842.987,,,010247,1998,SYY
0,15563,,570.086,,,,923.585,944.688,,,010247,1998,SYY
0,20363,,512.16,,,,,771.699,,,010247,1998,SYY
1,2116,,1207.278,,,68,1971.532,2028.595,,,010247,1999,SYY
1,2117,,1703.002,,,62,2750.12,2709.554,,,010247,1999,SYY
1,2118,,1325.425,,,62,2166.007,2151.904,,,010247,1999,SYY
0,11544,,684.533,,,,1148.849,1196.165,,,010247,1999,SYY
1,13517,,782.588,,,51,1343.672,1379.081,,,010247,1999,SYY
0,20363,,643.552,,,,,1001.591,,,010247,1999,SYY
0,22950,,489.289,,,,,709.737,,,010247,1999,SYY
1,2117,,2056.048,,,,4193.694,4458.317,,,010247,2000,SYY
1,2118,,1993.003,,,63,3843.657,4099.759,,,010247,2000,SYY
1,11544,,959.938,,,53,1716.409,1565.646,,,010247,2000,SYY
1,13517,,1181.193,,,52,2088.994,2265.231,,,010247,2000,SYY
0,20363,,895.874,,,,1584.343,1737.793,,,010247,2000,SYY
0,22950,,804.085,,,,,1245.69,,,010247,2000,SYY
1,2118,,2400.5,,,64,4699.35,5744.282,,,010247,2001,SYY
1,11544,,1232.478,,,54,2239.962,2503.202,,,010247,2001,SYY
1,13517,,1717.204,,,53,3077.827,3289.552,,,010247,2001,SYY
0,20363,,1100.097,,,,2023.418,2054.156,,,010247,2001,SYY
0,22950,,1100.097,,,,2010.671,2151.712,,,010247,2001,SYY
0,26429,,918.519,,,,,1505.151,,,010247,2001,SYY
1,2118,,2468.596,,,65,5577.44,4805.487,,,010247,2002,SYY
1,11544,,1292.023,,,55,2860.78,2151.596,,,010247,2002,SYY
1,13517,,1836.453,,,54,3953.013,3046.833,,,010247,2002,SYY
0,20363,,1166.6,,,,2658.982,1949.798,,,010247,2002,SYY
0,22950,,1166.6,,,,2629.802,2204.905,,,010247,2002,SYY
0,26429,,941.395,,,,,1527.738,,,010247,2002,SYY
1,2118,,1841.06,,,,2729.309,2008.853,,,010247,2003,SYY
1,11544,,1605.682,,,56,3363.193,2752.562,,,010247,2003,SYY
1,13517,,2277.824,,,55,4692.666,3878.491,,,010247,2003,SYY
1,20363,,1401.576,,,57,3019.842,2409.211,,,010247,2003,SYY
0,22950,,1356.814,,,54,2892.996,2282.365,,,010247,2003,SYY
0,26429,,1344.314,,,54,2898.028,2287.397,,,010247,2003,SYY
1,11544,,2066.26,,,57,4353.696,4742.267,,,010247,2004,SYY
1,13517,,2800.335,,,56,5589.904,6377.746,,,010247,2004,SYY
1,20363,,1587.745,,,58,3349.875,3327.212,,,010247,2004,SYY
0,22950,,1529.048,,,55,3197.42,3288.05,,,010247,2004,SYY
0,26429,,1529.048,,,55,3214.872,2709.02,,,010247,2004,SYY
0,32001,,1267.256,,,,,2166.433,,,010247,2004,SYY
0,32002,,1142.28,,,,,1915.941,,,010247,2004,SYY
0,32003,,1218.273,,,,,2029.588,,,010247,2004,SYY
1,11544,,7002.602,,,,9491.191,9405.874,,,010247,2005,SYY
1,13517,,2739.585,,,57,4796.041,4245.769,,,010247,2005,SYY
1,20363,,1300.394,,,59,2405.395,2146.443,,,010247,2005,SYY
0,22950,,1239.922,,,56,2267.938,2375.579,,,010247,2005,SYY
0,26429,,1239.922,,,56,2283.166,2024.214,,,010247,2005,SYY
0,32001,,1101.25,,,,,1810.503,,,010247,2005,SYY
0,32002,,903.574,,,,,1410.979,,,010247,2005,SYY
0,32003,,1023.36,,,,,1626.401,,,010247,2005,SYY
1,4003,,450,,,,473.908,473.908,,,010407,1992,TFX
0,4004,,320,,,,322.974,322.974,,,010407,1992,TFX
0,4005,,270,,,,271.709,271.709,,,010407,1992,TFX
0,4006,,250,,,,254.236,254.236,,,010407,1992,TFX
0,4007,,210,,,,210.327,210.327,,,010407,1992,TFX
1,4003,,475,,,63,512.437,512.437,,,010407,1993,TFX
1,4004,,340,,,51,344.583,344.583,,,010407,1993,TFX
0,4005,,287,,,,288.858,288.858,,,010407,1993,TFX
0,4006,,278,,,,282.497,282.497,,,010407,1993,TFX
0,4007,,235,,,,236.665,236.665,,,010407,1993,TFX
0,9779,,230,,,,232.172,232.172,,,010407,1993,TFX
1,4003,,600,,,64,655.745,655.745,,,010407,1994,TFX
1,4004,,485,,,52,489.859,489.859,,,010407,1994,TFX
0,4005,,350,,,,352.01,352.01,,,010407,1994,TFX
0,4006,,310,,,,314.646,314.646,,,010407,1994,TFX
0,4007,,360,,,,362.236,362.236,,,010407,1994,TFX
0,9779,,300,,,,302.429,302.429,,,010407,1994,TFX
1,4003,,524,,,65,570.357,570.357,,,010407,1995,TFX
1,4004,,558.333,,,53,1263.317,760.76,,,010407,1995,TFX
0,4005,,390,,,,781.003,392.17,,,010407,1995,TFX
0,4006,,385,,,,778.843,390.01,,,010407,1995,TFX
0,9779,,322,,,,711.2,592.742,,,010407,1995,TFX
1,4003,,598.385,,,66,666.9,666.9,,,010407,1996,TFX
1,4004,,624,,,54,629.378,782.128,,,010407,1996,TFX
0,4005,,403,,,,405.334,405.334,,,010407,1996,TFX
0,4006,,418,,,,423.344,792.813,,,010407,1996,TFX
0,9779,,340,,,,342.753,342.753,,,010407,1996,TFX
1,4003,,615,,,67,687.183,1477.473,,,010407,1997,TFX
1,4004,,704.8,,,55,1943.909,2110.973,,,010407,1997,TFX
0,4005,,428,,,,1090.756,1744.381,,,010407,1997,TFX
0,4006,,512.5,,,,1214.614,3227.097,,,010407,1997,TFX
0,9779,,402,,,,1062.618,1062.618,,,010407,1997,TFX
0,19097,,300,,,,302.5,302.5,,,010407,1997,TFX
1,4003,,630,,,68,701.505,3830.655,,,010407,1998,TFX
1,4004,,825,,,56,833.333,833.333,,,010407,1998,TFX
0,4005,,422.5,,,,427.301,840.631,,,010407,1998,TFX
0,4006,,540,,,,543.883,543.883,,,010407,1998,TFX
0,9779,,437,,,,440.917,710.082,,,010407,1998,TFX
0,19097,,420,,,,422.5,422.5,,,010407,1998,TFX
0,21471,,335,,,,339.588,339.588,,,010407,1998,TFX
1,4003,,650,,,69,720.312,3650.297,,,010407,1999,TFX
1,4004,,850,,,,1432.406,4442.094,,,010407,1999,TFX
0,4005,,440.35,,,,763.905,2682.877,,,010407,1999,TFX
0,4006,,390,,,,770.489,2222.489,,,010407,1999,TFX
0,9779,,470,,,,854.11,1403.015,,,010407,1999,TFX
0,19097,,475,,,,698.779,479.4,,,010407,1999,TFX
0,21471,,370,,,,,375.201,,,010407,1999,TFX
0,23969,,255.7,,,,,258.449,,,010407,1999,TFX
1,4003,,976,,,70,2046.539,2717.367,,,010407,2000,TFX
1,4004,,572,,,,880.979,880.979,,,010407,2000,TFX
0,4005,,525,,,,1150.499,1432.59,,,010407,2000,TFX
0,4006,,506.6,,,,1068.503,1068.503,,,010407,2000,TFX
0,9779,,530,,,,1211.42,1301.227,,,010407,2000,TFX
0,21471,,395,,,,729.245,1687.999,,,010407,2000,TFX
0,23969,,370,,,,,373.102,,,010407,2000,TFX
1,4003,,1054.1,,,71,1129.396,1129.396,,,010407,2001,TFX
0,4005,,350,,,,1162.31,873.38,,,010407,2001,TFX
0,4006,,365,,,,506.495,857.495,,,010407,2001,TFX
0,9779,,351,,,,1165.905,876.975,,,010407,2001,TFX
0,21471,,280,,,,,511.645,,,010407,2001,TFX
0,23969,,421.5,,,,767.417,427.5,,,010407,2001,TFX
1,4003,,790.708,,,72,864.186,864.186,,,010407,2002,TFX
0,4005,,550,,,,868.463,557.25,,,010407,2002,TFX
0,4006,,365,,,,377.521,377.521,,,010407,2002,TFX
0,9779,,551,,,,869.783,888.57,,,010407,2002,TFX
0,21471,,390,,,,,399.353,,,010407,2002,TFX
1,23969,,726.682,,,43,2889.694,733.082,,,010407,2002,TFX
1,4003,,703,,,73,788.499,788.499,,,010407,2003,TFX
0,4005,,678,,,,1143.153,1657.499,,,010407,2003,TFX
0,9779,,371,,,,779.724,637.82,,,010407,2003,TFX
0,21471,,363.5,,,,532.131,425.87,,,010407,2003,TFX
1,23969,,720,,,44,1565.925,901.791,,,010407,2003,TFX
0,28801,,208.462,,,,,212.329,,,010407,2003,TFX
1,4003,,703,,,74,797.738,797.738,,,010407,2004,TFX
0,4005,,629.667,,,,879.676,1599.676,,,010407,2004,TFX
0,21471,,288.5,,,,298.52,855.02,,,010407,2004,TFX
1,23969,,821.668,,,45,1584.681,1065.663,,,010407,2004,TFX
0,28800,,353,,,,1197.349,623.756,,,010407,2004,TFX
0,28801,,322,,,,471.715,391.622,,,010407,2004,TFX
0,30814,,185.375,,,,,188.55,,,010407,2004,TFX
1,4003,,703,,,,793.531,793.531,,,010407,2005,TFX
1,4005,,783.202,,,64,832.266,832.266,,,010407,2005,TFX
1,23969,,1627.5,,,46,2615.739,1720.792,,,010407,2005,TFX
0,28800,,722.68,,,,1250.65,952.735,,,010407,2005,TFX
0,30814,,568.989,,,,802.462,575.021,,,010407,2005,TFX
1,4013,,547.259,,,,856.751,707.25,,,010453,1992,TER
1,4014,,352.543,,,,548.55,568.409,,,010453,1992,TER
1,4015,,350.271,,,,546.278,656.887,,,010453,1992,TER
0,4016,,268.971,,,,390.021,442.859,,,010453,1992,TER
0,4017,,267.219,,,,407.012,340.83,,,010453,1992,TER
0,5465,,248.243,,,,,254.962,,,010453,1992,TER
1,4013,,578.433,,,66,929.51,1476.605,,,010453,1993,TER
1,4014,,370.741,,,64,638.455,944.788,,,010453,1993,TER
1,4015,,360.012,,,62,627.726,1105.059,,,010453,1993,TER
0,4016,,287.608,,,,483.455,820.619,,,010453,1993,TER
0,4017,,284.944,,,,480.602,361.141,,,010453,1993,TER
0,5465,,262.808,,,,,272.855,,,010453,1993,TER
1,4013,,673.139,,,67,1163.739,703.29,,,010453,1994,TER
1,4014,,426.202,,,65,790.892,1312.905,,,010453,1994,TER
1,4015,,426.202,,,63,790.644,922.057,,,010453,1994,TER
0,4016,,318.254,,,,586.523,453.676,,,010453,1994,TER
0,5465,,362.325,,,,722.016,760.879,,,010453,1994,TER
1,4013,,757.207,,,68,1419.552,3712.115,,,010453,1995,TER
1,4014,,483.215,,,66,975.805,1098.696,,,010453,1995,TER
1,4015,,483.215,,,64,975.805,2571.571,,,010453,1995,TER
0,4016,,360.876,,,,722.542,1549.245,,,010453,1995,TER
0,4017,,356.921,,,,,356.921,,,010453,1995,TER
0,5465,,457.094,,,,947.306,1082.434,,,010453,1995,TER
0,14639,,247.886,,,,,247.886,,,010453,1995,TER
0,14640,,230.308,,,,,241.788,,,010453,1995,TER
0,14641,,231.521,,,,,242.75,,,010453,1995,TER
1,4013,,749.354,,,69,1173.584,1411.346,,,010453,1996,TER
1,4014,,493.65,,,67,805.558,673.098,,,010453,1996,TER
1,4015,,493.65,,,65,805.558,521.223,,,010453,1996,TER
0,4017,,342.045,,,,,342.045,,,010453,1996,TER
1,5465,,491.201,,,58,802.17,517.835,,,010453,1996,TER
0,12541,,509.327,,,,540.114,540.114,,,010453,1996,TER
0,14639,,303.113,,,,,303.113,,,010453,1996,TER
0,14640,,292.718,,,,,302.154,,,010453,1996,TER
0,14641,,293.411,,,,,302.761,,,010453,1996,TER
1,4013,,806.22,,,70,2071.594,2659.173,,,010453,1997,TER
0,4017,,541.073,,,,1314.461,1326.323,,,010453,1997,TER
1,5465,,885.191,,,59,2144.796,1488.125,,,010453,1997,TER
0,14639,,511.851,,,,1207.9,2938.201,,,010453,1997,TER
0,14640,,474.334,,,,1183.989,1343.815,,,010453,1997,TER
0,14641,,474.334,,,,1183.894,1873.32,,,010453,1997,TER
0,18943,,380.033,,,,,397.666,,,010453,1997,TER
0,4017,,468.6,,,,1412.076,1536.817,,,010453,1998,TER
1,5465,,787.762,,,60,2366.467,1990.311,,,010453,1998,TER
0,14639,,438.849,,,,1281.665,438.849,,,010453,1998,TER
0,14640,,421.697,,,,1284.441,559.375,,,010453,1998,TER
0,14641,,421.697,,,,1284.441,441.625,,,010453,1998,TER
0,18943,,378.409,,,,,409.569,,,010453,1998,TER
0,4017,,655.233,,,,1695.866,4604.949,,,010453,1999,TER
1,5465,,1214.916,,,61,3061.889,7118.082,,,010453,1999,TER
0,14639,,572.553,,,,,572.553,,,010453,1999,TER
0,14640,,589.406,,,,1556.394,2886.924,,,010453,1999,TER
0,14641,,589.406,,,,1552.332,3125.212,,,010453,1999,TER
0,18943,,580.858,,,,1630.574,2454.823,,,010453,1999,TER
0,23880,,277.523,,,,,287.523,,,010453,1999,TER
0,4017,,832.902,,,,2047.064,7745.708,,,010453,2000,TER
1,5465,,1572.763,,,62,4037.733,4562.523,,,010453,2000,TER
0,14639,,696.117,,,,1671.983,697.417,,,010453,2000,TER
0,14640,,787.543,,,,2018.037,5886.682,,,010453,2000,TER
0,18943,,787.543,,,,2018.037,7738.804,,,010453,2000,TER
0,23880,,380.082,,,,,390.582,,,010453,2000,TER
0,4017,,512.562,,,,2170.393,1071.486,,,010453,2001,TER
1,5465,,941.33,,,63,9432.114,4508.812,,,010453,2001,TER
0,14639,,419.738,,,,1311.53,747.719,,,010453,2001,TER
0,14640,,486.363,,,,2141.228,1097.321,,,010453,2001,TER
0,18943,,486.363,,,,727.175,1850.088,,,010453,2001,TER
0,23880,,309.115,,,,1451.637,416.394,,,010453,2001,TER
0,23881,,308.093,,,,2911.848,316.869,,,010453,2001,TER
0,4017,,533.325,,,,1867.659,553.06,,,010453,2002,TER
1,5465,,936.26,,,64,4402.805,973.416,,,010453,2002,TER
0,14639,,418.95,,,,1352.315,437.811,,,010453,2002,TER
0,14640,,524.969,,,,1858.279,543.68,,,010453,2002,TER
0,23880,,373.714,,,,1528.534,385.404,,,010453,2002,TER
0,23881,,373.714,,,,1537.254,394.124,,,010453,2002,TER
0,4017,,547.369,,,,1412.98,1830.741,,,010453,2003,TER
1,5465,,1003.86,,,65,3246.496,3062.682,,,010453,2003,TER
0,14639,,426.825,,,,1190.936,1259.584,,,010453,2003,TER
1,14640,,602.585,,,55,1468.439,1753.862,,,010453,2003,TER
0,23880,,408.696,,,,1154.62,420.844,,,010453,2003,TER
0,23881,,408.696,,,,1164.325,675.198,,,010453,2003,TER
0,31023,,265.283,,,,,312.223,,,010453,2003,TER
0,4017,,783.923,,,,2594.691,813.184,,,010453,2004,TER
1,5465,,1028.557,,,66,5265.462,1216.583,,,010453,2004,TER
0,14639,,616.44,,,,2078.149,847.29,,,010453,2004,TER
1,14640,,1072.186,,,56,7471.306,1108.013,,,010453,2004,TER
0,23880,,618.049,,,,2192.432,653.858,,,010453,2004,TER
0,23881,,633.804,,,,2204.471,665.897,,,010453,2004,TER
0,31023,,511.279,,,,,564.116,,,010453,2004,TER
0,4017,,647.338,,,,760.656,760.656,,,010453,2005,TER
0,14639,,506.607,,,,639.395,639.395,,,010453,2005,TER
1,14640,,916.363,,,57,958.442,958.442,,,010453,2005,TER
0,23880,,535.708,,,,771.151,848.823,,,010453,2005,TER
0,23881,,533.048,,,,567.11,567.11,,,010453,2005,TER
0,31023,,509.686,,,,540.522,540.522,,,010453,2005,TER
1,2168,,900,,,,1888.815,1269.327,,,010499,1992,TXN
1,2169,,517.6,,,,984.274,731.609,,,010499,1992,TXN
1,2170,,483.5,,,,952.109,595.29,,,010499,1992,TXN
0,2171,,378.2,,,,,470.907,,,010499,1992,TXN
0,2172,,386.9,,,,803.499,546.59,,,010499,1992,TXN
1,2168,,1431.85,,,56,2582.159,2424.682,,,010499,1993,TXN
1,2169,,782.8,,,53,1294.204,1411.072,,,010499,1993,TXN
1,2170,,668.1,,,58,1180.23,1909.471,,,010499,1993,TXN
0,2171,,577.7,,,,927.235,899.5,,,010499,1993,TXN
0,2172,,548.2,,,,1040.842,1427.517,,,010499,1993,TXN
0,4975,,513,,,,,533.159,,,010499,1993,TXN
1,2168,,1927.8,,,57,4076.264,4294.672,,,010499,1994,TXN
1,2169,,995,,,54,1892.49,2026.749,,,010499,1994,TXN
1,2170,,859.1,,,59,1748.848,4349.497,,,010499,1994,TXN
0,2171,,831.35,,,,1638.367,1214.247,,,010499,1994,TXN
0,2172,,658.25,,,,,748.099,,,010499,1994,TXN
0,4975,,906,,,,1626.301,1968.249,,,010499,1994,TXN
0,11881,,700.5,,,,,760.7,,,010499,1994,TXN
0,11882,,663.5,,,,,729.008,,,010499,1994,TXN
0,11883,,658.25,,,,,734.236,,,010499,1994,TXN
1,2168,,2542.05,,,58,4787.417,10647.529,,,010499,1995,TXN
1,2169,,1154.25,,,55,2035.363,8370.742,,,010499,1995,TXN
1,2170,,1023.75,,,60,1901.893,3619.485,,,010499,1995,TXN
0,2171,,1071.75,,,,1930.245,2662.507,,,010499,1995,TXN
0,2172,,878.25,,,,,997.452,,,010499,1995,TXN
0,4975,,1369.75,,,,2371.047,3208.201,,,010499,1995,TXN
0,11881,,966.7,,,,,1084.234,,,010499,1995,TXN
0,11882,,965.7,,,,,1087.171,,,010499,1995,TXN
0,11883,,878.25,,,,,993.403,,,010499,1995,TXN
1,2168,,327.964,,,,1880.347,565.483,,,010499,1996,TXN
1,2169,,424.3,,,56,954.885,449.168,,,010499,1996,TXN
1,2170,,389.9,,,,920.718,415.001,,,010499,1996,TXN
0,2172,,346.5,,,,770.114,365.54,,,010499,1996,TXN
1,4975,,509.64,,,44,2585.671,1400.124,,,010499,1996,TXN
0,11881,,349,,,,771.129,366.555,,,010499,1996,TXN
0,11882,,349,,,,775.197,370.623,,,010499,1996,TXN
0,11883,,346.5,,,,771.59,367.016,,,010499,1996,TXN
0,13869,,278.75,,,,,281.95,,,010499,1996,TXN
1,2169,,1241.62,,,57,2846.25,1300.963,,,010499,1997,TXN
0,2172,,963.95,,,,2093.605,5848.146,,,010499,1997,TXN
1,4975,,2145.87,,,45,6262.221,2244.474,,,010499,1997,TXN
0,11883,,963.95,,,,2093.539,2500.728,,,010499,1997,TXN
0,13869,,1458.77,,,,3663.42,1500.018,,,010499,1997,TXN
0,2172,,865.4,,,,1818.357,939.23,,,010499,1998,TXN
1,4975,,2477.54,,,46,7047.905,2652.272,,,010499,1998,TXN
0,11883,,865.4,,,,1818.31,1578.859,,,010499,1998,TXN
0,13869,,1607.54,,,,3721.523,1743.488,,,010499,1998,TXN
0,16019,,921.003,,,,1915.668,3284.188,,,010499,1998,TXN
0,16020,,982.08,,,,1921.96,5615.643,,,010499,1998,TXN
0,18292,,792,,,,,845.007,,,010499,1998,TXN
1,4975,,2944.17,,,47,16770.451,10984.241,,,010499,1999,TXN
0,11883,,865.4,,,,,1064.55,,,010499,1999,TXN
0,13869,,1957.67,,,,10330.843,9896.863,,,010499,1999,TXN
0,16019,,1159.666,,,,7563.992,10093.728,,,010499,1999,TXN
0,16020,,952.34,,,,3811.536,2032.751,,,010499,1999,TXN
0,18292,,971.5,,,,3793.118,5325.233,,,010499,1999,TXN
1,4975,,2096.2,,,48,25026.055,38229.21,,,010499,2000,TXN
0,11883,,665.4,,,,4056.581,9763.822,,,010499,2000,TXN
0,13869,,1397.2,,,,14671.324,15485.644,,,010499,2000,TXN
0,18292,,796,,,,5473.35,7373.49,,,010499,2000,TXN
0,20930,,693,,,,4087.152,12216.345,,,010499,2000,TXN
0,25136,,557.35,,,,,963.332,,,010499,2000,TXN
0,25137,,551.5,,,,,617.281,,,010499,2000,TXN
1,4975,,836.7,,,49,22592.335,897.502,,,010499,2001,TXN
0,11883,,375.85,,,,4169.94,388.971,,,010499,2001,TXN
0,13869,,591.7,,,,14564.706,695.754,,,010499,2001,TXN
0,20930,,320.6,,,,6445.015,594.749,,,010499,2001,TXN
0,23413,,425.004,,,,2854.174,7814.196,,,010499,2001,TXN
0,25136,,281.65,,,,,398.946,,,010499,2001,TXN
0,25137,,299,,,,,315.392,,,010499,2001,TXN
1,4975,,1340,,,50,17984.15,1523.209,,,010499,2002,TXN
0,11883,,516.8,,,,2881.785,530.222,,,010499,2002,TXN
0,13869,,950,,,,10832.739,1034.56,,,010499,2002,TXN
0,20930,,505.2,,,,,2357.255,,,010499,2002,TXN
0,25136,,549.05,,,,11289.427,5303.738,,,010499,2002,TXN
0,25137,,550,,,,1359.174,575.32,,,010499,2002,TXN
0,28484,,404.4,,,,,2706.536,,,010499,2002,TXN
1,4975,,1695,,,51,14010.27,25478.622,,,010499,2003,TXN
1,13869,,1241.25,,,45,10742.199,19757.923,,,010499,2003,TXN
0,20930,,669.97,,,,4190.306,4157.555,,,010499,2003,TXN
0,25136,,764.07,,,,3620.763,1315.762,,,010499,2003,TXN
0,25137,,627.5,,,,1773.876,652.82,,,010499,2003,TXN
0,28484,,595.57,,,,,601.028,,,010499,2003,TXN
1,4975,,1066.667,,,52,6744.663,1215.283,,,010499,2004,TXN
1,13869,,2170.001,,,46,18615.937,5714.049,,,010499,2004,TXN
0,20930,,393.289,,,,,2084.625,,,010499,2004,TXN
0,25136,,988.17,,,,5496.321,3633.975,,,010499,2004,TXN
0,25137,,798.37,,,,2251.617,1957.872,,,010499,2004,TXN
0,28484,,846.04,,,,4655.255,2366.315,,,010499,2004,TXN
0,28485,,855,,,,4660.225,1895.535,,,010499,2004,TXN
1,13869,,2866.25,,,47,10773.225,5210.394,,,010499,2005,TXN
0,20930,,992.92,,,,3219.449,8268.483,,,010499,2005,TXN
0,25136,,1376.74,,,,3640.857,2686.491,,,010499,2005,TXN
0,28484,,1255.041,,,,3482.346,4986.78,,,010499,2005,TXN
0,28485,,1146.74,,,,3368.652,4416.786,,,010499,2005,TXN
1,2178,,1852.502,,,,2859.908,2411.906,,,010519,1992,TXT
0,2179,,393.493,,,,,411.718,,,010519,1992,TXT
0,2180,,740,,,,1208.128,1434.447,,,010519,1992,TXT
0,2181,,713,,,,1124.707,1270.555,,,010519,1992,TXT
0,2182,,470.193,,,,,637.358,,,010519,1992,TXT
1,2178,,1675,,,59,3177.157,2521.563,,,010519,1993,TXT
0,2179,,1107.426,,,47,1763.515,1212.816,,,010519,1993,TXT
0,2180,,742,,,,1312.785,1243.366,,,010519,1993,TXT
0,2181,,665,,,,1293.044,1611.972,,,010519,1993,TXT
0,2182,,545,,,,1104.38,832.305,,,010519,1993,TXT
1,2178,,1825,,,60,8031.919,2664.75,,,010519,1994,TXT
1,2179,,980,,,48,2141.37,1354.189,,,010519,1994,TXT
0,2180,,730,,,,1347.039,1069.951,,,010519,1994,TXT
0,2181,,700,,,,1346.768,984.665,,,010519,1994,TXT
0,2182,,560,,,,1051.457,782.322,,,010519,1994,TXT
1,2178,,2397,,,61,4293.393,4293.393,,,010519,1995,TXT
1,2179,,1080,,,49,4331.914,5218.788,,,010519,1995,TXT
0,2181,,705,,,,1622.817,1989.811,,,010519,1995,TXT
0,2182,,550.825,,,,1316.254,1877.302,,,010519,1995,TXT
0,9167,,1199.7,,,,2942.966,2342.46,,,010519,1995,TXT
0,11958,,1134.26,,,,,1140.894,,,010519,1995,TXT
0,13982,,429,,,,,635.253,,,010519,1995,TXT
1,2178,,2663.019,,,62,4981.393,4981.393,,,010519,1996,TXT
1,2179,,1200,,,50,3293.9,2483.4,,,010519,1996,TXT
0,2181,,782.5,,,,1942.209,1536.959,,,010519,1996,TXT
0,9167,,745,,,,1820.38,1415.13,,,010519,1996,TXT
0,11958,,600,,,,1549.726,1220.46,,,010519,1996,TXT
0,13982,,545,,,,,2303.866,,,010519,1996,TXT
