,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,SIZE_CATEGORY,signature_index
4247,64821,ARE,246.06,0.0,0.0,136.0,110.06,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2016,2010,1820.185,134.438,0.0,692.812,992.935,0.0,,,ce5d6fb3a1d422af0af47741f32f3fc7
4248,64821,ARE,186.872,0.0,0.0,66.522,120.35,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2017,2010,1820.185,134.438,0.0,692.812,992.935,0.0,13030.7926,Big,0d8db2440edec89b8e4d0cfb8840410b
4249,64821,ARE,186.872,0.0,0.0,66.522,120.35,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2017,2010,1820.185,134.438,0.0,692.812,992.935,0.0,13030.7926,Big,24b5cf3587690b81bbf329b1a15673a1
4250,64821,ARE,250.036,3.948,0.0,136.0,110.088,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2018,2010,1820.185,134.438,0.0,692.812,992.935,0.0,12793.0229,Big,6308430efd85b19060ec7d7a677c68d8
4251,64821,ARE,250.036,3.948,0.0,136.0,110.088,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2018,2010,1820.185,134.438,0.0,692.812,992.935,0.0,12793.0229,Big,9c378307e8c723fc9c5344374930ee3e
4252,64821,ARE,258.163,12.117,0.0,136.0,110.046,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2019,2010,1820.185,134.438,0.0,692.812,992.935,0.0,,,0c0588548aee62f817fcfdb3a6cda2c7
4253,64821,ARE,258.163,12.117,0.0,136.0,110.046,0.0,SP,01527110,ALEXANDRIA R E EQUITIES INC,2019,2010,1820.185,134.438,0.0,692.812,992.935,0.0,,,94c42b76593308c17f7f7e18c488f6b4
4254,64853,QRVO,177.601,0.0,0.0,62.5,115.101,0.0,SP,74736K10,QORVO INC,2010,2010,1315.187,0.0,0.0,500.0,598.437,216.75,1765.1602,Tiny,2753780231a38d44370da862007e01ee
4255,64853,QRVO,224.988,0.0,0.0,75.0,75.01,74.978,SP,74736K10,QORVO INC,2011,2010,1315.187,0.0,0.0,500.0,598.437,216.75,1379.4202,Tiny,45d6ffd95d887adeae52cde135054431
4256,64853,QRVO,214.58,0.0,0.0,75.0,0.0,139.58,SP,74736K10,QORVO INC,2012,2010,1315.187,0.0,0.0,500.0,598.437,216.75,1490.4512,Tiny,bf78ead80a3e0ab05f8e1f8e00064bba
4257,64853,QRVO,241.479,0.0,0.0,90.0,0.0,151.479,SP,74736K10,QORVO INC,2013,2010,1315.187,0.0,0.0,500.0,598.437,216.75,2244.681,Medium,b48f51fe0d5461920763657719d71368
4258,64853,QRVO,22.5,0.0,0.0,22.5,0.0,0.0,SP,74736K10,QORVO INC,2014,2010,1315.187,0.0,0.0,500.0,598.437,216.75,11880.0023,Big,d0a604f257affc724bbc0c1982eb7bf0
4259,64853,QRVO,260.172,0.0,0.0,90.0,170.172,0.0,SP,74736K10,QORVO INC,2015,2010,1315.187,0.0,0.0,500.0,598.437,216.75,6421.5283,Medium,49633b9ece1e7c6df0155f63c45cdd0c
4260,64853,QRVO,280.14,0.0,0.0,90.0,190.14,0.0,SP,74736K10,QORVO INC,2016,2010,1315.187,0.0,0.0,500.0,598.437,216.75,8670.3718,Medium,26e810d4527e7742ab2273a6c2d29ff3
4261,64853,QRVO,280.026,0.0,0.0,90.0,190.026,0.0,SP,74736K10,QORVO INC,2017,2010,1315.187,0.0,0.0,500.0,598.437,216.75,8899.3849,Medium,3ca4a90bb8b800a9e52d0bc0282577ea
4262,64853,QRVO,289.964,0.0,0.0,90.0,199.964,0.0,SP,74736K10,QORVO INC,2018,2010,1315.187,0.0,0.0,500.0,598.437,216.75,8540.389,Medium,5e6595b2a21246e3826612a932622752
4263,64891,RL,154.969,0.368,0.0,61.0,46.597,47.004,SP,75121210,RALPH LAUREN CORP,2010,2010,1260.134,2.326,0.0,509.0,372.776,376.032,11684.925,Big,5632e1c75df6e0f809511b651d37a300
4264,64891,RL,69.254,0.652,0.0,68.602,0.0,0.0,SP,75121210,RALPH LAUREN CORP,2011,2010,1260.134,2.326,0.0,509.0,372.776,376.032,16160.391,Big,1342a3b0d72a15854618197faed0952f
4265,64891,RL,180.496,0.934,0.0,80.0,49.399,50.163,SP,75121210,RALPH LAUREN CORP,2012,2010,1260.134,2.326,0.0,509.0,372.776,376.032,15390.279,Big,1d46978073ff843f256e5a5b4a714cc5
4266,64891,RL,177.867,0.977,0.0,78.0,48.933,49.957,SP,75121210,RALPH LAUREN CORP,2013,2010,1260.134,2.326,0.0,509.0,372.776,376.032,14274.491,Big,2c956a1f4ab9e337562d9100f2101c8a
4267,64891,RL,181.478,0.99,0.0,80.401,50.168,49.919,SP,75121210,RALPH LAUREN CORP,2014,2010,1260.134,2.326,0.0,509.0,372.776,376.032,11348.45,Big,4ae02e3fcc83fd92d5becd2a19dc6e1f
4268,64891,RL,304.967,1.031,0.0,84.0,219.936,0.0,SP,75121210,RALPH LAUREN CORP,2015,2010,1260.134,2.326,0.0,509.0,372.776,376.032,7979.954,Medium,7277af64f4902a5e717e0011d5dfc27b
4269,64891,RL,185.41,1.504,0.0,74.0,109.906,0.0,SP,75121210,RALPH LAUREN CORP,2016,2010,1260.134,2.326,0.0,509.0,372.776,376.032,6611.22,Medium,cbd284ffdd8a097084deaa859981d062
4270,64891,RL,72.674,2.674,0.0,70.0,0.0,0.0,SP,75121210,RALPH LAUREN CORP,2017,2010,1260.134,2.326,0.0,509.0,372.776,376.032,9089.34,Medium,bc2ede3b9ee63808ee63f5e9a6f298e2
4271,64891,RL,275.95,4.289,0.0,85.0,186.661,0.0,SP,75121210,RALPH LAUREN CORP,2018,2010,1260.134,2.326,0.0,509.0,372.776,376.032,10128.008,Big,68b87f2c3627fd89739fe44ecd6da294
4272,64925,BXP,152.481,0.0,0.0,92.0,60.481,0.0,SP,10112110,BOSTON PROPERTIES INC,2010,2010,1118.682,0.0,0.0,631.812,486.87,0.0,12071.1339,Big,4ff146b825f65664c51b66d67bfcf7d8
4273,64925,BXP,152.481,0.0,0.0,92.0,60.481,0.0,SP,10112110,BOSTON PROPERTIES INC,2010,2010,1118.682,0.0,0.0,631.812,486.87,0.0,12071.1339,Big,d6e0cb47baed7d57758afbd26639b8fa
4274,64925,BXP,193.27,0.0,0.0,114.0,79.27,0.0,SP,10112110,BOSTON PROPERTIES INC,2011,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,d96c3f0ca83d548a7d46b47ac3b91304
4275,64925,BXP,193.27,0.0,0.0,114.0,79.27,0.0,SP,10112110,BOSTON PROPERTIES INC,2011,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,909015747954094ea3114e27cc44b3cb
4276,64925,BXP,192.315,0.0,0.0,114.0,78.315,0.0,SP,10112110,BOSTON PROPERTIES INC,2012,2010,1118.682,0.0,0.0,631.812,486.87,0.0,16040.9018,Big,f15e06dff05f1465a2df56724a3e2ad7
4277,64925,BXP,192.315,0.0,0.0,114.0,78.315,0.0,SP,10112110,BOSTON PROPERTIES INC,2012,2010,1118.682,0.0,0.0,631.812,486.87,0.0,16040.9018,Big,9f4613e8c3bf20347fa64b9135384527
4278,64925,BXP,211.496,0.0,0.0,101.509,109.987,0.0,SP,10112110,BOSTON PROPERTIES INC,2013,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,37ebedc693db9bce51829956cf7c248f
4279,64925,BXP,211.496,0.0,0.0,101.509,109.987,0.0,SP,10112110,BOSTON PROPERTIES INC,2013,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,836aa9fe875bf98a483241ccecce55aa
4280,64925,BXP,216.096,0.0,0.0,105.0,111.096,0.0,SP,10112110,BOSTON PROPERTIES INC,2014,2010,1118.682,0.0,0.0,631.812,486.87,0.0,19704.2407,Big,ec3e56ca40eccbc3f57176afbf629861
4281,64925,BXP,216.096,0.0,0.0,105.0,111.096,0.0,SP,10112110,BOSTON PROPERTIES INC,2014,2010,1118.682,0.0,0.0,631.812,486.87,0.0,19704.2407,Big,7c74a9ad4edda69ff6844744afd9f441
4282,64925,BXP,211.336,0.0,0.0,100.5,110.836,0.0,SP,10112110,BOSTON PROPERTIES INC,2015,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,8edffe47a148d9e9d9f48880322b4245
4283,64925,BXP,211.336,0.0,0.0,100.5,110.836,0.0,SP,10112110,BOSTON PROPERTIES INC,2015,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,a2937867e3731cc4faaadb029485c7ad
4284,64925,BXP,166.431,0.0,0.0,55.595,110.836,0.0,SP,10112110,BOSTON PROPERTIES INC,2016,2010,1118.682,0.0,0.0,631.812,486.87,0.0,19343.7062,Big,c0e9a47a10b06973cf6f91d0489286cc
4285,64925,BXP,166.431,0.0,0.0,55.595,110.836,0.0,SP,10112110,BOSTON PROPERTIES INC,2016,2010,1118.682,0.0,0.0,631.812,486.87,0.0,19343.7062,Big,4de523a3f6b08ce54a5f660e07664e2f
4286,64925,BXP,212.25,0.0,0.0,97.5,114.75,0.0,SP,10112110,BOSTON PROPERTIES INC,2017,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,10462180addda883fbce5158f3a59cf4
4287,64925,BXP,212.25,0.0,0.0,97.5,114.75,0.0,SP,10112110,BOSTON PROPERTIES INC,2017,2010,1118.682,0.0,0.0,631.812,486.87,0.0,,,676e3ef643add63fb6260c445b571c02
4288,64925,BXP,210.75,0.0,0.0,96.0,114.75,0.0,SP,10112110,BOSTON PROPERTIES INC,2018,2010,1118.682,0.0,0.0,631.812,486.87,0.0,17384.2479,Big,8893ebbfecbad342b276547c472888e6
4289,64925,BXP,210.75,0.0,0.0,96.0,114.75,0.0,SP,10112110,BOSTON PROPERTIES INC,2018,2010,1118.682,0.0,0.0,631.812,486.87,0.0,17384.2479,Big,4173a6ba6fdd68f72b37fc3f04aa5460
4290,64925,BXP,274.19,0.0,0.0,139.19,135.0,0.0,SP,10112110,BOSTON PROPERTIES INC,2019,2010,1118.682,0.0,0.0,631.812,486.87,0.0,21339.3494,Big,ac9f153a9b0086c33616c09a9740aaf8
4291,64925,BXP,274.19,0.0,0.0,139.19,135.0,0.0,SP,10112110,BOSTON PROPERTIES INC,2019,2010,1118.682,0.0,0.0,631.812,486.87,0.0,21339.3494,Big,2c0f561b83cffe4f1841dc5ee22cc2ec
4292,65417,YUM,208.708,0.0,0.0,0.0,170.0,38.708,SP,98849810,YUM BRANDS INC,2010,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,23004.45,Big,6b1e99e02e646dbc6268f7a25432dc55
4293,65417,YUM,206.239,0.0,0.0,0.0,170.0,36.239,SP,98849810,YUM BRANDS INC,2011,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,27144.6,Big,52e295e24d746854a7b6c07ea1418b3b
4294,65417,YUM,20.0,20.0,0.0,0.0,0.0,0.0,SP,98849810,YUM BRANDS INC,2012,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,29946.4,Big,28c4810dd0f7c09ae4a8fc3e8fc200dc
4295,65417,YUM,205.412,0.0,0.0,0.0,170.0,35.412,SP,98849810,YUM BRANDS INC,2013,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,33495.23,Big,17a43e44a6dbb3fbca34d8a9d92d2c55
4296,65417,YUM,212.764,0.0,0.0,0.0,180.833,31.93,SP,98849810,YUM BRANDS INC,2014,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,31616.9,Big,2c15f91b388773836812193e1c8100c9
4297,65417,YUM,50.0,25.0,0.0,0.0,25.0,0.0,SP,98849810,YUM BRANDS INC,2015,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,30681.0,Big,67def9baa4294882f57e23e1d7a7ea4d
4298,65417,YUM,244.731,0.0,0.0,0.0,200.0,44.731,SP,98849810,YUM BRANDS INC,2016,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,22482.15,Big,4db65f2a3f69dff2514bc3ff2868c1b3
4299,65417,YUM,240.0,0.0,0.0,0.0,240.0,0.0,SP,98849810,YUM BRANDS INC,2017,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,27094.52,Big,8d335a79c903d611bc3f815e28fe146f
4300,65417,YUM,240.0,0.0,0.0,0.0,240.0,0.0,SP,98849810,YUM BRANDS INC,2018,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,28127.52,Big,5ed4a611e2f1faf1e52282eb24c8658c
4301,65417,YUM,260.0,0.0,0.0,0.0,260.0,0.0,SP,98849810,YUM BRANDS INC,2019,2010,2198.83,71.75,0.0,85.0,1655.0,387.08,30219.0,Big,ad1217b76c3dfa5ec21016b52d34e73a
4302,65609,CHRW,81.25,0.0,0.0,31.25,50.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2010,2010,910.625,0.0,0.0,510.625,400.0,0.0,13315.3891,Big,9b349f31ed4be95d88377ebf3ad86917
4303,65609,CHRW,135.0,0.0,0.0,85.0,50.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2011,2010,910.625,0.0,0.0,510.625,400.0,0.0,11404.913,Big,f212ad888f2eacd9d32cff2c6d2c1a09
4304,65609,CHRW,140.0,0.0,0.0,90.0,50.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2012,2010,910.625,0.0,0.0,510.625,400.0,0.0,10199.0929,Big,f715fb8b6595df6d228228c29f1457a9
4305,65609,CHRW,140.0,0.0,0.0,90.0,50.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2013,2010,910.625,0.0,0.0,510.625,400.0,0.0,8763.995,Medium,d5f991eb8fa1357535774552f18449ae
4306,65609,CHRW,140.0,0.0,0.0,90.0,50.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2014,2010,910.625,0.0,0.0,510.625,400.0,0.0,10968.2396,Big,d15efbbb2192e51877af046c74b93b5c
4307,65609,CHRW,235.0,0.0,0.0,110.0,125.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2015,2010,910.625,0.0,0.0,510.625,400.0,0.0,8897.0791,Medium,429f7ddccfd1b42c80e3c84de1175efe
4308,65609,CHRW,245.0,0.0,0.0,120.0,125.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2016,2010,910.625,0.0,0.0,510.625,400.0,0.0,10348.5611,Big,f35867983335f2af1fbff991fbc4f254
4309,65609,CHRW,57.5,0.0,0.0,23.75,33.75,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2017,2010,910.625,0.0,0.0,510.625,400.0,0.0,12431.7968,Big,8a4fe2ebbdea3c14636423717164467a
4310,65609,CHRW,245.0,0.0,0.0,110.0,135.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2018,2010,910.625,0.0,0.0,510.625,400.0,0.0,11544.2116,Big,ca2a5e9cb6fb49de243d95facf86185d
4311,65609,CHRW,260.0,0.0,0.0,110.0,150.0,0.0,SP,12541W20,C H ROBINSON WORLDWIDE INC,2019,2010,910.625,0.0,0.0,510.625,400.0,0.0,10548.789,Big,4958c95795128f458844a125b0873f18
4312,65772,MTD,184.574,0.0,0.0,62.25,23.94,98.384,SP,59268810,METTLER-TOLEDO INTL INC,2010,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,4902.9843,Medium,7806f3dafe712276af4a7a1e77c7dcaa
4313,65772,MTD,185.53,0.0,0.0,63.25,23.842,98.438,SP,59268810,METTLER-TOLEDO INTL INC,2011,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,4666.1589,Medium,779021fc792ad4810072a2746a217efe
4314,65772,MTD,189.278,0.0,0.0,67.25,23.542,98.486,SP,59268810,METTLER-TOLEDO INTL INC,2012,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,5878.253,Medium,d2eb32aed537bc79fb6ffbef84cd68fd
4315,65772,MTD,189.953,0.0,0.0,68.0,23.519,98.434,SP,59268810,METTLER-TOLEDO INTL INC,2013,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,7153.2513,Medium,7af934ad6506c2ae6dae4905b22a4fa5
4316,65772,MTD,190.66,0.0,0.0,68.75,23.462,98.448,SP,59268810,METTLER-TOLEDO INTL INC,2014,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,8542.3778,Medium,e2bc0eba98f387e9b5b597a5370a45ac
4317,65772,MTD,151.491,0.0,0.0,29.5,23.427,98.564,SP,59268810,METTLER-TOLEDO INTL INC,2015,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,9187.0317,Medium,1bd85ec7b869d39d8f18113b87dd2023
4318,65772,MTD,189.913,0.0,0.0,68.0,23.479,98.434,SP,59268810,METTLER-TOLEDO INTL INC,2016,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,10890.9312,Big,ade709a2ec2b9e9eb1f9b9b2e1357e32
4319,65772,MTD,202.329,0.0,0.0,80.5,23.506,98.323,SP,59268810,METTLER-TOLEDO INTL INC,2017,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,15823.1603,Big,be172a4571eaf84f559deaa2e39a23fd
4320,65772,MTD,216.45,0.0,0.0,81.25,45.244,89.956,SP,59268810,METTLER-TOLEDO INTL INC,2018,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,14095.3848,Big,4b8361a65a86d433d069a36183407e60
4321,65772,MTD,28.667,0.0,0.0,28.667,0.0,0.0,SP,59268810,METTLER-TOLEDO INTL INC,2019,2010,2372.81,0.0,84.356,823.1859999999999,180.88,1238.692,19137.88,Big,b07a0a078bec9453b0ee4ba9c66030d2
4322,66065,URI,163.005,0.0,0.0,103.0,60.005,0.0,SP,91136310,UNITED RENTALS INC,2010,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,1379.1278,Tiny,e041506190359de8849b28cb68dfc207
4323,66065,URI,180.006,0.0,0.0,100.0,80.006,0.0,SP,91136310,UNITED RENTALS INC,2011,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,1858.0449,Tiny,15bec657dde591810695c77f16118fb3
4324,66065,URI,226.725,0.0,0.0,101.701,125.024,0.0,SP,91136310,UNITED RENTALS INC,2012,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,4232.6317,Medium,a18eab8a16f8d8499a68b9ca665ae737
4325,66065,URI,207.552,0.0,0.0,107.5,100.052,0.0,SP,91136310,UNITED RENTALS INC,2013,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,7271.8776,Medium,4bed5883929e6b02ffd0be1b0c1077ee
4326,66065,URI,234.46,0.0,0.0,109.384,125.076,0.0,SP,91136310,UNITED RENTALS INC,2014,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,9984.5348,Medium,af33cdb0cff595012081fdc21d096f76
4327,66065,URI,245.097,0.0,0.0,110.0,135.097,0.0,SP,91136310,UNITED RENTALS INC,2015,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,6657.431,Medium,f8fa235e2b5999ec2de3b48ef363ed46
4328,66065,URI,245.043,0.0,0.0,110.0,135.043,0.0,SP,91136310,UNITED RENTALS INC,2016,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,8892.1588,Medium,9b6433cc49eb5d845a0fbe8bdf6571d6
4329,66065,URI,204.675,0.0,0.0,69.616,135.059,0.0,SP,91136310,UNITED RENTALS INC,2017,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,14520.2062,Big,653dab94b2c280cb6d7e99d6fada7464
4330,66065,URI,255.146,0.0,0.0,105.0,150.146,0.0,SP,91136310,UNITED RENTALS INC,2018,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,8189.3787,Medium,1e9ae85739f00bd65b6fbddde4681742
4331,66065,URI,255.069,0.0,0.0,105.0,150.069,0.0,SP,91136310,UNITED RENTALS INC,2019,2010,1801.05,0.0,0.0,1085.5,715.55,0.0,12401.3507,Big,8f81a691072af16aec5b520add5bdeaa
4332,66368,VRSN,239.987,0.0,0.0,40.0,199.987,0.0,SP,92343E10,VERISIGN INC,2010,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,5643.2851,Medium,b6c8d6543a92d10f7dfb06e775d827a4
4333,66368,VRSN,647.115,0.028,0.0,40.0,607.087,0.0,SP,92343E10,VERISIGN INC,2011,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,5694.5538,Medium,770f1f46ec0ffb8145d817e48c14ff2c
4334,66368,VRSN,286.546,0.0,0.0,46.562,239.984,0.0,SP,92343E10,VERISIGN INC,2012,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,5954.6774,Medium,4eacb9dbbcb7680c841e8d55b9d8d366
4335,66368,VRSN,314.962,0.0,0.0,75.0,239.962,0.0,SP,92343E10,VERISIGN INC,2013,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,7994.0207,Medium,bb8570225c66ba64782d9e4d3af143cc
4336,66368,VRSN,314.967,0.0,0.0,75.0,239.967,0.0,SP,92343E10,VERISIGN INC,2014,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,6751.764,Medium,613941bc77771315c012194a2e6b6bf3
4337,66368,VRSN,314.95,0.0,0.0,75.0,239.95,0.0,SP,92343E10,VERISIGN INC,2015,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,9615.8899,Medium,3f7ddf8e5fe879cc06781c16d950a275
4338,66368,VRSN,331.359,0.0,0.0,81.44,249.919,0.0,SP,92343E10,VERISIGN INC,2016,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,7842.1324,Medium,e45f23f8d987b97fbb24d8172be3e368
4339,66368,VRSN,339.926,0.0,0.0,90.0,249.926,0.0,SP,92343E10,VERISIGN INC,2017,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,11168.314,Big,c2bc3a15c4e4d7112a1b2ebd177836e7
4340,66368,VRSN,339.956,0.0,0.0,90.0,249.956,0.0,SP,92343E10,VERISIGN INC,2018,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,17800.2867,Big,172dee77a3abcce0b4c3bedd6efac0fa
4341,66368,VRSN,344.272,0.0,0.0,94.429,249.843,0.0,SP,92343E10,VERISIGN INC,2019,2010,1652.801,0.0,0.0,452.879,1199.922,0.0,22488.6462,Big,e45abdf604f0428190d41bcbe8654470
4342,66446,PWR,169.0,0.0,0.0,69.0,100.0,0.0,SP,74762E10,QUANTA SERVICES INC,2010,2010,1575.0,0.0,0.0,675.0,900.0,0.0,4292.3417,Medium,94b8e453396b14b50e79bc6321712a14
4343,66446,PWR,171.0,0.0,0.0,71.0,100.0,0.0,SP,74762E10,QUANTA SERVICES INC,2011,2010,1575.0,0.0,0.0,675.0,900.0,0.0,4525.8125,Medium,957abbb09643b5db54c9a4b38b2fbf5b
4344,66446,PWR,169.0,0.0,0.0,69.0,100.0,0.0,SP,74762E10,QUANTA SERVICES INC,2012,2010,1575.0,0.0,0.0,675.0,900.0,0.0,5817.6822,Medium,985a83aaf5d7b29c5e67c6a87416c0af
4345,66446,PWR,3.0,0.0,0.0,3.0,0.0,0.0,SP,74762E10,QUANTA SERVICES INC,2013,2010,1575.0,0.0,0.0,675.0,900.0,0.0,6830.9411,Medium,416157e937b64ae4fae7d9c8f76343f6
4346,66446,PWR,266.564,0.0,0.0,131.0,135.564,0.0,SP,74762E10,QUANTA SERVICES INC,2014,2010,1575.0,0.0,0.0,675.0,900.0,0.0,6193.1649,Medium,8b015fa114500ddd396d80d97ce28020
4347,66446,PWR,264.913,0.0,0.0,119.5,145.413,0.0,SP,74762E10,QUANTA SERVICES INC,2015,2010,1575.0,0.0,0.0,675.0,900.0,0.0,3235.6058,Medium,f612fc63e2c420f7c1397b60703fc29c
4348,66446,PWR,263.245,0.0,0.0,121.0,142.245,0.0,SP,74762E10,QUANTA SERVICES INC,2016,2010,1575.0,0.0,0.0,675.0,900.0,0.0,5270.2261,Medium,fc313726d2a470f127bc519f4fb2b40e
4349,66446,PWR,264.321,0.0,0.0,125.0,139.321,0.0,SP,74762E10,QUANTA SERVICES INC,2017,2010,1575.0,0.0,0.0,675.0,900.0,0.0,6016.2131,Medium,5c199307062f2b32b4004f6f1dda9900
4350,66446,PWR,0.0,0.0,0.0,0.0,0.0,0.0,SP,74762E10,QUANTA SERVICES INC,2018,2010,1575.0,0.0,0.0,675.0,900.0,0.0,4261.859,Medium,9ae4ea5a4a8bc1102d41b3f2939d4eab
4351,66446,PWR,0.0,0.0,0.0,0.0,0.0,0.0,SP,74762E10,QUANTA SERVICES INC,2019,2010,1575.0,0.0,0.0,675.0,900.0,0.0,5795.4756,Medium,bca973a0ef66bc047cc574fae5562042
4352,100243,AMCR,248.144,23.008,0.0,225.136,0.0,0.0,SP,G0250X10,AMCOR PLC,2010,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,33a2695d112757fa04dc0819f2d5eb42
4353,100243,AMCR,238.801,22.301,0.0,216.5,0.0,0.0,SP,G0250X10,AMCOR PLC,2011,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,be29f7a4a923512e984b894aa38c309a
4354,100243,AMCR,58.352,5.477,0.0,52.875,0.0,0.0,SP,G0250X10,AMCOR PLC,2012,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,30a6175e88ee0a7dfac4708b39254342
4355,100243,AMCR,247.731,23.024,0.0,224.707,0.0,0.0,SP,G0250X10,AMCOR PLC,2013,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,d5da5c7aa1d40e42003a3a499e08eaf4
4356,100243,AMCR,404.294,36.591,0.0,367.703,0.0,0.0,SP,G0250X10,AMCOR PLC,2014,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,33f24c6d56842282d7563815eb785a80
4357,100243,AMCR,522.191,32.188,0.0,490.003,0.0,0.0,SP,G0250X10,AMCOR PLC,2015,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,ab092d7a30b55d5d56e9a4d2c97b353e
4358,100243,AMCR,450.515,16.196,0.0,434.319,0.0,0.0,SP,G0250X10,AMCOR PLC,2016,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,0d1cba85fa0d6c11d87b5dc8397e1c33
4359,100243,AMCR,478.084,16.468,0.0,461.616,0.0,0.0,SP,G0250X10,AMCOR PLC,2017,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,8b772cf9789c544800907e5f1b953d0d
4360,100243,AMCR,501.892,17.265,0.0,484.627,0.0,0.0,SP,G0250X10,AMCOR PLC,2018,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,,,1324c3ef9370087f1a8b2735f041d078
4361,100243,AMCR,466.603,1.481,0.0,450.324,0.0,0.0,SP,G0250X10,AMCOR PLC,2019,2010,1992.099,215.57,0.0,1776.529,0.0,0.0,18665.505,Big,5db9d77b142de73faa51b077ae54e14e
4362,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2010,2010,97.0,0.0,0.0,97.0,0.0,0.0,,,e18df7ea5911820665eb3efdf66af902
4363,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2011,2010,97.0,0.0,0.0,97.0,0.0,0.0,,,c4cfa40fc07f6da2a865c7cb1abb50f5
4364,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2012,2010,97.0,0.0,0.0,97.0,0.0,0.0,,,644b3885bfd7866e276685fa8710cce6
