,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,SIZE_CATEGORY,signature_index
3229,21825,CFG,CEO,1487.0,2463.9,5259.033,0.0,196.0,3950.9,61.0,9405.934,2018,2013-10-01,,,MALE,17461010,Commercial Banking,6020,13854.4178,Tiny,0ebe8056777365b6a9c5c3a61406c2d6
3230,21825,CFG,CEO,1487.0,2553.9,5749.06,0.0,108.482,4040.9,62.0,9898.442,2019,2013-10-01,,,MALE,17461010,Commercial Banking,6020,17589.0438,Tiny,f50cb78c6c0dd021f5ef4b656c415c36
3231,21825,CFG,CEO,1487.0,2553.9,5749.06,0.0,108.482,4040.9,62.0,9898.442,2019,2013-10-01,,,MALE,17461010,Commercial Banking,6020,17589.0438,Tiny,2c889c7c5f4263f7c7f0e5801b6a1c36
3232,22260,HCA,CEO,1324.975,0.0,0.0,0.0,25010.638,1324.975,58.0,28950.437,2010,2009-01-01,,2013-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,,,5eec81ec60c127f896946cd900f7faf7
3233,22260,HCA,CEO,1324.975,0.0,0.0,0.0,25.661,1324.975,59.0,2989.208,2011,2009-01-01,,2013-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,9637.6403,Tiny,db43d5d2a643f5668b723cca70245aaa
3234,22260,HCA,CEO,1387.474,0.0,0.0,11824.29,21989.866,1387.474,60.0,38559.95,2012,2009-01-01,,2013-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,13371.344,Tiny,793d4a4a0f3b38e92cdc4fc04374d40c
3235,22260,HCA,CEO,1399.973,0.0,0.0,10771.475,23.482,1399.973,61.0,15487.31,2013,2009-01-01,,2013-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,20973.5068,Tiny,2e5c65b0661a74115a7f8364d9fc4c0d
3236,22260,HCA,CEO,1099.979,0.0,0.0,6906.384,21.997,1099.979,57.0,10859.304,2014,2014-01-01,,2018-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,30858.8804,Tiny,f5f8708a730c157bff45b67a4752ca98
3237,22260,HCA,CEO,1283.309,0.0,4303.104,4062.708,18.0,1283.309,58.0,13970.215,2015,2014-01-01,,2018-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,26966.7186,Tiny,2c8c8a270b508bb8330c08a554dea3bf
3238,22260,HCA,CEO,1391.667,0.0,4176.192,4305.242,18.0,1391.667,59.0,11834.543,2016,2014-01-01,,2018-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,27427.0747,Tiny,6dfc1ef0b6851029e3610c06e992c962
3239,22260,HCA,CEO,1427.5,0.0,5410.999,5242.522,18.0,1427.5,60.0,13705.32,2017,2014-01-01,,2018-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,30752.0813,Tiny,2aa634dea18b4466878acba97b7dd00d
3240,22260,HCA,CEO,1494.167,0.0,6922.379,7199.959,131.689,1494.167,61.0,20072.898,2018,2014-01-01,,2018-12-31,MALE,40412C10,General Medical and Surgical Hospitals,8062,42673.2828,Tiny,a343c97ae1ba8922a34eec263b926579
3241,22260,HCA,CEO,1425.0,0.0,5912.831,5650.705,126.379,1425.0,59.0,17206.908,2019,2019-01-01,,,MALE,40412C10,General Medical and Surgical Hospitals,8062,50025.7033,Tiny,d5086fdf59b40053c2441bf8b8e89da1
3242,22815,TRMB,CEO,625.131,0.0,126.7,3638.0,0.0,625.131,58.0,6348.794,2010,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,4829.0943,Tiny,d8a10f6bd1e1bbe489b3c44981687c7b
3243,22815,TRMB,CEO,689.79,0.0,82.56,4605.0,0.0,689.79,59.0,6637.941,2011,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,5366.9742,Tiny,01701fcb9f0c2244691e0654a2c8aa7a
3244,22815,TRMB,CEO,753.5,0.0,1568.51,3835.75,0.0,753.5,60.0,8013.591,2012,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,7606.5865,Tiny,52eb6d9d63c2d7659212ae5859827508
3245,22815,TRMB,CEO,791.25,0.0,2753.922,3034.898,0.0,791.25,61.0,7294.975,2013,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,8977.2717,Tiny,a4f4d5a06fd826940de1c423b6020282
3246,22815,TRMB,CEO,838.308,0.0,3149.687,2754.808,0.0,838.308,62.0,7049.033,2014,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,6878.0268,Tiny,3c9bea3606a3fe0892cc767ca5b739b6
3247,22815,TRMB,CEO,860.0,0.0,7721.77,0.0,0.0,860.0,63.0,8755.424,2015,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,5377.515,Tiny,d5c489a1fecbe6aef11d24bb142ea02c
3248,22815,TRMB,CEO,860.0,0.0,6506.882,0.0,0.0,860.0,64.0,7700.783,2016,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,7576.695,Tiny,0e9eea3d1e24be7c6c8a0e5a7a17f737
3249,22815,TRMB,CEO,876.9,0.0,7537.924,0.0,0.0,876.9,65.0,10637.661,2017,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,10115.296,Tiny,26d768575fd7ec94d7a2743aa5e86949
3250,22815,TRMB,CEO,961.4,0.0,7452.939,0.0,2.323,961.4,66.0,11177.172,2018,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,8257.119,Tiny,84b0d5ea42e8dd495abdcd048c37d894
3251,22815,TRMB,CEO,1022.942,0.0,8383.661,0.0,15.141,1022.942,67.0,9680.494,2019,1999-03-01,1999-03-01,,MALE,89623910,Other Measuring and Controlling Device Manufacturi,3829,10418.331,Tiny,cdc20a2af393f9943c8c4abbe324e40b
3252,23119,SEDG,CEO,273.746,218.15,0.0,0.0,43.732,491.896,50.0,535.628,2014,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,,,af0fd68c2eab176813483fa9eb4e2c01
3253,23119,SEDG,CEO,298.114,243.808,0.0,4650.956,46.749,541.922,51.0,763.019,2015,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,1428.4823,Tiny,ad235632a77028c5aaf7ab6f7f059136
3254,23119,SEDG,CEO,274.135,0.0,505.551,499.793,42.801,274.135,52.0,3919.644,2016,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,801.444,Tiny,f4cebb376daecbc5dfdc18899f1257dd
3255,23119,SEDG,CEO,600.221,0.0,986.343,1002.437,94.261,600.221,53.0,3878.481,2017,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,1645.1782,Tiny,da22fb6dda26723687543da8aca749d6
3256,23119,SEDG,CEO,595.267,0.0,1449.971,1363.073,94.973,595.267,54.0,4180.481,2018,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,1616.4603,Tiny,d2bf517549ee08e6f437c4846100bb47
3257,23119,SEDG,CEO,515.415,0.0,1999.999,1995.128,8838.469,515.415,55.0,13349.011,2019,2006-01-01,,,MALE,83417M10,Semiconductor and Related Device Manufacturing,3674,4649.7108,Tiny,a0975789421ccc0382d59241189e5ae5
3258,23238,ETSY,CEO,300.0,0.0,0.0,0.0,0.0,300.0,40.0,300.0,2013,2011-07-01,,2017-05-31,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,,,31b163b3b655d88aaf0d619e19524161
3259,23238,ETSY,CEO,300.0,0.0,0.0,0.0,0.0,300.0,41.0,547.5,2014,2011-07-01,,2017-05-31,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,,,c790d4af673698b3da5c16d6fd29786b
3260,23238,ETSY,CEO,300.0,0.0,0.0,2173.949,0.0,300.0,42.0,525.0,2015,2011-07-01,,2017-05-31,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,929.7704,Tiny,a8f415d6c98d1ab8067484d0d8dd54e8
3261,23238,ETSY,CEO,300.0,0.0,0.0,1108.17,0.0,300.0,43.0,1804.17,2016,2011-07-01,,2017-05-31,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,1366.1619,Tiny,4337c69058f5970b3c8fc40797a8763e
3262,23238,ETSY,CEO,247.159,0.0,2655.0,17879.257,9.044,247.159,48.0,21190.46,2017,2017-05-03,,,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,2490.1761,Tiny,aa83b5f1ec25dd3628e54f4512ff873d
3263,23238,ETSY,CEO,395.833,0.0,0.0,0.0,8.25,395.833,49.0,1044.083,2018,2017-05-03,,,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,5697.554,Tiny,e5088ac55b1d32ca4799fb355ae6f181
3264,23238,ETSY,CEO,475.0,0.0,0.0,0.0,8.4,475.0,50.0,1083.4,2019,2017-05-03,,,MALE,29786A10,Web Search Portals and All Other Information Servi,7370,5242.5949,Tiny,5783b3e8c00b912ea9250de4303b2d19
3265,23546,CDAY,CEO,517.063,700.0,8600.0,7875.0,39.741,1217.063,50.0,1256.804,2017,2013-07-01,,2022-02-09,MALE,15677J10,Web Search Portals and All Other Information Servi,7370,,,04fdc860e7008f5cb6f265f99303be27
3266,23546,CDAY,CEO,700.0,480.0,0.0,10109.113,44.358,1180.0,51.0,1544.358,2018,2013-07-01,,2022-02-09,MALE,15677J10,Web Search Portals and All Other Information Servi,7370,4809.7685,Tiny,321eb17c225c44d74f444d0e321af20a
3267,23546,CDAY,CEO,700.0,0.0,0.0,28634.21,46.747,700.0,52.0,30180.957,2019,2013-07-01,,2022-02-09,MALE,15677J10,Web Search Portals and All Other Information Servi,7370,9800.9896,Tiny,695fe924fafaed54e6e70b514804f8b7
3268,23809,AZO,CEO,920.923,0.0,21.335,1159.974,134.758,920.923,45.0,3809.927,2010,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,9462.5465,Tiny,3151aad37797ca1c8f8edb2be4af890d
3269,23809,AZO,CEO,992.308,0.0,6609.251,1575.207,173.829,992.308,46.0,11360.019,2011,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,12313.463,Tiny,d358e2ead2bb951c235563ef77e857f1
3270,23809,AZO,CEO,1000.0,0.0,88.997,2142.316,194.168,1000.0,47.0,4741.481,2012,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,13390.8059,Tiny,b3e54feac8b9a464022630c699cc61d9
3271,23809,AZO,CEO,1019.231,0.0,90.043,2513.124,173.031,1019.231,48.0,5305.165,2013,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,14401.0024,Tiny,70b6e1c061177b659128062038886f3f
3272,23809,AZO,CEO,1000.0,0.0,90.041,2574.67,172.28,1000.0,49.0,5320.741,2014,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,17406.6874,Tiny,2e6cba28ef54efda24e52016a7fa48c6
3273,23809,AZO,CEO,1000.0,0.0,90.628,2563.22,181.256,1000.0,50.0,5342.604,2015,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,21951.5374,Tiny,ec5826fc8b1cedd62d30935c9b88cbce
3274,23809,AZO,CEO,1000.0,0.0,90.3,12490.176,186.549,1000.0,51.0,15310.775,2016,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,21599.7324,Tiny,61efbed89e1322c29e45034499eb93d7
3275,23809,AZO,CEO,1000.0,0.0,89.92,1054.789,171.779,1000.0,52.0,3335.238,2017,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,14708.0705,Tiny,713ee699591e7d8be7025c3c75db742a
3276,23809,AZO,CEO,1000.0,0.0,89.621,1735.439,145.559,1000.0,53.0,4220.619,2018,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,19741.025,Tiny,b1cce26e1ae71c4278770d9462cc3341
3277,23809,AZO,CEO,1062.5,0.0,90.187,5888.287,175.171,1062.5,54.0,8617.562,2019,2005-03-14,,,MALE,05333210,Automotive Parts and Accessories Retailers (eff_fr,5531,26482.4242,Tiny,c9e5acc081a109ddf896ce676e0e89b2
3278,23812,REGN,CEO,759.37,1215.0,0.0,5512.125,101.06,1974.37,57.0,7587.555,2010,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,2935.6586,Tiny,a56223c56074819048860e5067d19e5d
3279,23812,REGN,CEO,785.9,2214.1,0.0,7450.2,112.461,3000.0,58.0,7287.38755,2011,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,5144.0149,Tiny,95b4dfd3a1a4438e0fd8ce4a9c007bcd
3280,23812,REGN,CEO,1000.0,2300.0,0.0,26630.306,116.791,3300.0,59.0,30047.097,2012,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,16643.9135,Tiny,8acaeaf003317ca91edb0b206c0059cb
3281,23812,REGN,CEO,1035.0,2070.0,0.0,33062.325,105.34,3105.0,60.0,36272.665,2013,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,27437.8499,Tiny,390a78bff187382b617f6b6ead5f6c12
3282,23812,REGN,CEO,1071.2,2142.4,0.0,38644.7,107.124,3213.6,61.0,41965.425,2014,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,42021.9075,Tiny,09daf129483e844af59a9fb7cd582c48
3283,23812,REGN,CEO,1200.0,2880.0,0.0,43307.918,74.608,4080.0,62.0,47462.526,2015,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,56810.8026,Tiny,351461f0da23980b9399491eadedfab8
3284,23812,REGN,CEO,1242.0,0.0,0.0,24631.012,228.908,1242.0,63.0,28337.52,2016,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,38914.4767,Tiny,6384412e0590c0eaf448466e4db4b25d
3285,23812,REGN,CEO,1285.5,0.0,0.0,21967.21,787.188,1285.5,64.0,26508.058,2017,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,40462.319,Tiny,da94f54fa6999887d3ff3b25943914d3
3286,23812,REGN,CEO,1330.5,0.0,0.0,21339.913,896.432,1330.5,65.0,26520.555,2018,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,40713.741,Tiny,0898a913c03efdf41102c8d515fdd31f
3287,23812,REGN,CEO,1377.1,0.0,4983.226,11699.586,338.043,1377.1,66.0,21455.117,2019,1988-01-01,1988-01-01,,MALE,75886F10,Pharmaceutical Preparation Manufacturing,2834,41406.808,Tiny,783f9c1ddaa732cdcdd82e6a8d3c0327
3288,24197,IDXX,CEO,700.0,900.0,426.48,1322.432,16.048,1600.0,54.0,3364.96,2010,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,3967.0674,Tiny,0975b5740e8adb8fa16c26927415fc9c
3289,24197,IDXX,CEO,700.0,1000.0,465.54,6497.634,17.069,1700.0,55.0,8680.243,2011,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,4240.573,Tiny,b17e3a7ac1082aeb9f7839af145e1e39
3290,24197,IDXX,CEO,700.0,1000.0,524.52,1581.318,18.36,1700.0,56.0,3824.198,2012,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,5058.3424,Tiny,00602934648392d51aafe557f365f163
3291,24197,IDXX,CEO,784.615,0.0,495.072,1514.98,19.317,784.615,57.0,3973.984,2013,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,5482.2034,Tiny,69eb4db0e2af19068c304fc118881ace
3292,24197,IDXX,CEO,800.0,0.0,549.94,1648.617,16.709,800.0,58.0,4325.266,2014,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,7023.9947,Tiny,14a884f5743e6afdbf30403286704c56
3293,24197,IDXX,CEO,800.0,0.0,0.0,2996.921,20.784,800.0,59.0,4767.705,2015,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,6562.4354,Tiny,baecae35452e466b7af48a61a5c2298c
3294,24197,IDXX,CEO,800.0,0.0,0.0,3497.863,20.818,800.0,60.0,5863.681,2016,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,10316.711,Tiny,e80d396b1899f9939f6e08343b144cbd
3295,24197,IDXX,CEO,800.0,0.0,0.0,4493.126,22.225,800.0,61.0,6665.351,2017,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,13621.3235,Tiny,f24ac6dece59b844dcd83b7796594c46
3296,24197,IDXX,CEO,800.0,0.0,0.0,4795.888,24.062,800.0,62.0,6819.95,2018,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,16016.322,Tiny,c95b21257a75f2ba559486e07068a6dd
3297,24197,IDXX,CEO,692.308,0.0,0.0,4998.579,2497.877,692.308,63.0,8188.764,2019,2002-01-28,2002-01-01,2019-10-24,MALE,45168D10,In-Vitro Diagnostic Substance Manufacturing,2835,22319.0422,Tiny,32b5b7a4ed032eea9c210b5b830fde04
3298,24216,AES,CEO,1115.4,0.0,1324.418,1242.593,236.309,1115.4,52.0,7868.72,2010,2002-06-18,,2011-09-30,MALE,00130H10,Electric Power Generation,4991,9593.0533,Tiny,537b2d3033a4968803ebd500c2bfed99
3299,24216,AES,CEO,1113.75,0.0,4865.837,4951.377,6381.403,1113.75,53.0,20827.217,2011,2002-06-18,,2011-09-30,MALE,00130H10,Electric Power Generation,4991,9059.8022,Tiny,eeacc9905bf18728bca8a180e0d75122
3300,24216,AES,CEO,1000.0,0.0,3444.977,800.868,153.506,1000.0,54.0,4256.388,2012,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,7963.6248,Tiny,d8db4ca8eabe417ee413ef743371e11c
3301,24216,AES,CEO,1130.0,0.0,4010.731,1159.169,173.25,1130.0,55.0,8575.15,2013,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,10483.5911,Tiny,d61f411c3ec8635e5f8715d322025df4
3302,24216,AES,CEO,1130.0,0.0,4209.51,1476.435,197.3,1130.0,56.0,8403.245,2014,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,9692.0283,Tiny,45efff6150d763fb1b9e4f01944e69f1
3303,24216,AES,CEO,1165.0,0.0,3731.41,1549.654,195.75,1165.0,57.0,8092.239,2015,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,6381.3621,Tiny,419792bf1aa4c7a114dea8aaabcb7f77
3304,24216,AES,CEO,1165.0,0.0,5734.136,0.0,127.75,1165.0,58.0,8984.086,2016,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,7659.6948,Tiny,9c0e95135c6c21e013e222acbe96ff54
3305,24216,AES,CEO,1188.0,0.0,5818.612,0.0,200.071,1188.0,59.0,9354.683,2017,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,7152.002,Tiny,412e0ca47bc13b67576f035dde2d8b01
3306,24216,AES,CEO,1188.0,0.0,5900.311,0.0,283.5,1188.0,60.0,9759.811,2018,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,9576.8291,Tiny,a80fd61539c7c78fd4bb739b7c40dd44
3307,24216,AES,CEO,1218.888,0.0,7406.808,0.0,300.69,1218.888,61.0,10827.886,2019,2011-09-30,,,MALE,00130H10,Electric Power Generation,4991,13212.6647,Tiny,9e0f3da10195b45effacba57b174931d
3308,24316,MNST,CEO,410.192,225.0,0.0,0.0,48.922,635.192,60.0,684.114,2010,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,4651.8744,Tiny,52b5ec27a6284efae7299319d87fe6a9
3309,24316,MNST,CEO,420.0,192.0,10972.44,0.0,49.678,612.0,61.0,11634.118,2011,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,8028.9875,Tiny,1828b95eaacedcb688ddf6524f7af568
3310,24316,MNST,CEO,475.0,275.0,0.0,0.0,48.955,750.0,62.0,798.955,2012,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,8759.6038,Tiny,8003bea075f79d77abfa7c3630526296
3311,24316,MNST,CEO,550.0,300.0,0.0,5303.844,69.949,850.0,63.0,6223.793,2013,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,11305.5269,Tiny,005ea66918e5961dd9997fcf94c19697
3312,24316,MNST,CEO,600.0,400.0,0.0,6606.39,76.023,1000.0,64.0,7682.413,2014,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,18172.6787,Tiny,72a5114839d9677338ae5c02aac04475
3313,24316,MNST,CEO,625.0,500.0,5161.788,4070.484,77.716,1125.0,65.0,10434.988,2015,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,30223.984,Tiny,da4da81afcb5c94a8c61ac77c43d016c
3314,24316,MNST,CEO,700.0,560.0,5410.36,5280.881,77.714,1260.0,66.0,12028.955,2016,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,25121.5364,Tiny,13944455f0ed517fc77b20d14bd5d51a
3315,24316,MNST,CEO,750.0,462.0,5645.403,5550.232,97.445,1212.0,67.0,12505.08,2017,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,35841.0004,Tiny,cf2b626616cf170dba7a437bd1f77a61
3316,24316,MNST,CEO,800.0,484.0,6464.411,6063.05,103.47,1284.0,68.0,13914.931,2018,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,26759.7327,Tiny,19268a959215d6303b7859e394164425
3317,24316,MNST,CEO,850.0,508.0,6486.726,6012.646,125.062,1358.0,69.0,13982.434,2019,1990-11-01,,2021-01-01,MALE,61174X10,Soft Drink Manufacturing,2086,34107.1579,Tiny,6d6d41c49fcdee30d1d5a3fd80da6765
3318,24344,VRTX,CEO,1129.192,0.0,1842.727,8998.774,9.829,1129.192,58.0,14912.16,2010,2009-05-23,,2012-02-01,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,7129.4107,Tiny,48f8b085de8cdc68c4d17cadf3eb2455
3319,24344,VRTX,CEO,1163.068,0.0,1830.927,7343.482,1.47,1163.068,59.0,13358.534,2011,2009-05-23,,2012-02-01,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,6950.9858,Tiny,e2406cdda2e8d6f8951f224fd31f8631
3320,24344,VRTX,CEO,1000.0,0.0,0.0,2556.234,12.45,1000.0,56.0,5656.684,2012,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,9104.3253,Tiny,9099a83eb83dbc1764fd59a34e5927fd
3321,24344,VRTX,CEO,1038.462,0.0,1773.963,7529.374,12.675,1038.462,57.0,13126.474,2013,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,17370.5227,Tiny,318e5c15ebb59b073e06be1b9a45936a
3322,24344,VRTX,CEO,1100.0,0.0,19883.35,12669.261,12.857,1100.0,58.0,36635.468,2014,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,28721.5632,Tiny,4686102982c7aa1872361395369ad942
3323,24344,VRTX,CEO,1297.692,0.0,7038.885,16286.939,13.11,1297.692,59.0,28099.826,2015,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,30992.8098,Tiny,101c00d463b8cfe5ebb29d5a4a546675
3324,24344,VRTX,CEO,1300.0,0.0,9800.076,4060.397,12.885,1300.0,60.0,17419.758,2016,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,18292.3347,Tiny,52aaa7f99bbe9b00a2491f9fbc3d385d
3325,24344,VRTX,CEO,1300.0,0.0,8750.114,3700.877,13.11,1300.0,61.0,17227.301,2017,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,37952.4946,Tiny,ffb1db5297a55508531ce0be083b7b2b
3326,24344,VRTX,CEO,1300.0,0.0,9800.288,4243.973,14.735,1300.0,62.0,18799.147,2018,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,42284.5521,Tiny,691949b03d25d910c4e449535f821444
3327,24344,VRTX,CEO,1300.0,0.0,9334.681,4572.039,73.265,1300.0,63.0,18789.985,2019,2012-02-01,,2020-03-31,MALE,92532F10,Pharmaceutical Preparation Manufacturing,2834,56706.5174,Tiny,baf0fffe1604ae677d1ed12e06a3b6f4
3328,24405,ZBRA,CEO,735.961,0.0,4250.006,1279.981,29.29,735.961,50.0,7770.574,2010,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,2116.4609,Tiny,1a082fb9ef51798af7a35e918f11fdcf
3329,24405,ZBRA,CEO,768.269,0.0,1666.541,788.383,24.242,768.269,51.0,4507.238,2011,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,1863.9591,Tiny,ec0e51a8992de624f8aaf6d5a5f56013
3330,24405,ZBRA,CEO,794.231,0.0,1666.651,810.38,26.321,794.231,52.0,4064.54,2012,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,2001.1935,Tiny,83bcd3e8f70dd3e8fda5cd838efce277
3331,24405,ZBRA,CEO,800.0,0.0,2000.083,499.936,33.597,800.0,53.0,4024.769,2013,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,2722.928,Tiny,cd39cb2b049d4fb90794b197d6765910
3332,24405,ZBRA,CEO,838.904,0.0,1978.021,436.664,26.887,838.904,54.0,4958.284,2014,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,3998.5361,Tiny,3b0e49e3c0bcd0b34a4bb73514bc686a
3333,24405,ZBRA,CEO,889.041,0.0,3120.055,780.033,26.169,889.041,55.0,5797.823,2015,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,3633.0833,Tiny,d235258433efd48661883eee372920d6
3334,24405,ZBRA,CEO,900.0,0.0,3360.092,840.049,43.361,900.0,56.0,5852.477,2016,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,4535.4176,Tiny,32c170eef194411a8d83ee49899187df
3335,24405,ZBRA,CEO,938.462,0.0,4000.082,1000.058,33.963,938.462,57.0,7791.579,2017,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,5525.8968,Tiny,867dd8ead03df16f231527120e00b199
3336,24405,ZBRA,CEO,988.462,0.0,4800.0,1200.014,33.643,988.462,58.0,9496.092,2018,2007-09-04,,2023-03-01,MALE,98920710,Computer Terminal and Other Computer Peripheral Eq,3577,8577.8793,Tiny,a6070ffb4dbedf4deff63694bf0e1ad6
