,GVKEY_x,TICKER,AGE,TDC1,YEAR,BECAMECEO,STOCK_AWARDS_x,STOCK_AWARDS_y,ownershipRatio,ownershipPower,yearServed,prestiegePower,SIZE_CATEGORY_x,MKVALT_x
1321,4723,USB,56.0,8633.352,2017,2017-04-18,4500.0,37.459,2.750959320647539,0,0.0,0,Big,88709.5127
1322,4723,USB,56.0,8633.352,2017,2017-04-18,4500.0,37.459,2.750959320647539,0,0.0,0,Big,88709.5127
1323,4723,USB,56.0,8633.352,2017,2017-04-18,4500.0,37.459,2.750959320647539,0,0.0,0,Big,88709.5127
1324,4723,USB,56.0,8633.352,2017,2017-04-18,4500.0,37.459,2.750959320647539,0,0.0,0,Big,88709.5127
1325,4723,USB,57.0,11067.993,2018,2017-04-18,7260.0,199.995,4.438214370644697,0,1.0,0,Big,73500.9095
1326,4723,USB,57.0,11067.993,2018,2017-04-18,7260.0,199.995,4.438214370644697,0,1.0,0,Big,73500.9095
1327,4723,USB,57.0,11067.993,2018,2017-04-18,7260.0,199.995,4.438214370644697,0,1.0,0,Big,73500.9095
1328,4723,USB,57.0,11067.993,2018,2017-04-18,7260.0,199.995,4.438214370644697,0,1.0,0,Big,73500.9095
1329,4723,USB,58.0,12071.393,2019,2017-04-18,8100.0,159.98,4.951726777165571,0,2.0,0,Big,90960.05
1330,4723,USB,58.0,12071.393,2019,2017-04-18,8100.0,159.98,4.951726777165571,0,2.0,0,Big,90960.05
1331,4723,USB,58.0,12071.393,2019,2017-04-18,8100.0,159.98,4.951726777165571,0,2.0,0,Big,90960.05
1332,4723,USB,58.0,12071.393,2019,2017-04-18,8100.0,159.98,4.951726777165571,0,2.0,0,Big,90960.05
1333,4839,F,64.0,26520.515,2010,2006-09-01,7492.493,249.998,29.970211761694095,1,4.0,0,Big,63511.7177
1334,4839,F,65.0,29497.572,2011,2006-09-01,13924.993,0.0,55.70041760334083,1,5.0,0,Big,40896.0377
1335,4839,F,66.0,20955.806,2012,2006-09-01,6824.998,0.0,27.300210401683213,1,6.0,1,Big,50793.1116
1336,4839,F,67.0,23204.534,2013,2006-09-01,10912.488,0.0,43.650301202409615,1,7.0,1,Big,60853.1735
1337,4839,F,57.0,10683.359,2014,2001-10-30,5249.992,149.996,21.00013600108801,1,13.0,1,Big,61317.101
1338,4839,F,54.0,17718.789,2015,2014-07-01,12133.338,149.997,48.53374026992216,1,1.0,0,Big,55930.4382
1339,4839,F,55.0,19257.495,2016,2014-07-01,14298.356,0.0,57.19388155105241,1,2.0,0,Big,48208.2226
1340,4839,F,60.0,14433.967,2017,2001-10-30,10266.426,160.642,41.06603252826022,1,16.0,1,Big,49627.1665
1341,4839,F,63.0,17752.835,2018,2017-05-22,12743.125,214.99,50.972907783262265,1,1.0,0,Big,30435.9228
1342,4839,F,64.0,17355.506,2019,2017-05-22,13188.269,214.999,52.75349802798423,1,2.0,0,Big,36873.849
1343,4885,BEN,49.0,5378.758,2010,2004-01-01,2600.0,0.0,3.2684873817530407,0,6.0,1,,
1344,4885,BEN,49.0,5378.758,2010,2004-01-01,2600.0,0.0,3.2684873817530407,0,6.0,1,,
1345,4885,BEN,49.0,5378.758,2010,2004-01-01,2600.0,0.0,3.2684873817530407,0,6.0,1,,
1346,4885,BEN,49.0,5378.758,2010,2004-01-01,2600.0,0.0,3.2684873817530407,0,6.0,1,,
1347,4885,BEN,50.0,4727.522,2011,2004-01-01,6350.0,0.0,7.98265187466608,1,7.0,1,,
1348,4885,BEN,50.0,4727.522,2011,2004-01-01,6350.0,0.0,7.98265187466608,1,7.0,1,,
1349,4885,BEN,50.0,4727.522,2011,2004-01-01,6350.0,0.0,7.98265187466608,1,7.0,1,,
1350,4885,BEN,50.0,4727.522,2011,2004-01-01,6350.0,0.0,7.98265187466608,1,7.0,1,,
1351,4885,BEN,51.0,4970.171,2012,2004-01-01,8850.0,0.0,11.125428203274772,1,8.0,1,,
1352,4885,BEN,51.0,4970.171,2012,2004-01-01,8850.0,0.0,11.125428203274772,1,8.0,1,,
1353,4885,BEN,51.0,4970.171,2012,2004-01-01,8850.0,0.0,11.125428203274772,1,8.0,1,,
1354,4885,BEN,51.0,4970.171,2012,2004-01-01,8850.0,0.0,11.125428203274772,1,8.0,1,,
1355,4885,BEN,52.0,5282.702,2013,2004-01-01,8550.0,0.0,10.748295043841729,1,9.0,1,,
1356,4885,BEN,52.0,5282.702,2013,2004-01-01,8550.0,0.0,10.748295043841729,1,9.0,1,,
1357,4885,BEN,52.0,5282.702,2013,2004-01-01,8550.0,0.0,10.748295043841729,1,9.0,1,,
1358,4885,BEN,52.0,5282.702,2013,2004-01-01,8550.0,0.0,10.748295043841729,1,9.0,1,,
1359,4885,BEN,53.0,4554.296,2014,2004-01-01,11350.0,0.0,14.268204531883466,1,10.0,1,,
1360,4885,BEN,53.0,4554.296,2014,2004-01-01,11350.0,0.0,14.268204531883466,1,10.0,1,,
1361,4885,BEN,53.0,4554.296,2014,2004-01-01,11350.0,0.0,14.268204531883466,1,10.0,1,,
1362,4885,BEN,53.0,4554.296,2014,2004-01-01,11350.0,0.0,14.268204531883466,1,10.0,1,,
1363,4885,BEN,54.0,15097.34,2015,2004-01-01,10600.0,0.0,13.325371633300858,1,11.0,1,,
1364,4885,BEN,54.0,15097.34,2015,2004-01-01,10600.0,0.0,13.325371633300858,1,11.0,1,,
1365,4885,BEN,54.0,15097.34,2015,2004-01-01,10600.0,0.0,13.325371633300858,1,11.0,1,,
1366,4885,BEN,54.0,15097.34,2015,2004-01-01,10600.0,0.0,13.325371633300858,1,11.0,1,,
1367,4885,BEN,55.0,12103.67,2016,2004-01-01,7960.0,0.0,10.006599830290078,1,12.0,1,,
1368,4885,BEN,55.0,12103.67,2016,2004-01-01,7960.0,0.0,10.006599830290078,1,12.0,1,,
1369,4885,BEN,55.0,12103.67,2016,2004-01-01,7960.0,0.0,10.006599830290078,1,12.0,1,,
1370,4885,BEN,55.0,12103.67,2016,2004-01-01,7960.0,0.0,10.006599830290078,1,12.0,1,,
1371,4885,BEN,56.0,9885.962,2017,2004-01-01,5715.0,0.0,7.1843866871994715,1,13.0,1,,
1372,4885,BEN,56.0,9885.962,2017,2004-01-01,5715.0,0.0,7.1843866871994715,1,13.0,1,,
1373,4885,BEN,56.0,9885.962,2017,2004-01-01,5715.0,0.0,7.1843866871994715,1,13.0,1,,
1374,4885,BEN,56.0,9885.962,2017,2004-01-01,5715.0,0.0,7.1843866871994715,1,13.0,1,,
1375,4885,BEN,57.0,9467.461,2018,2004-01-01,5320.0,0.0,6.6878280272792985,1,14.0,1,Big,15786.5304
1376,4885,BEN,57.0,9467.461,2018,2004-01-01,5320.0,0.0,6.6878280272792985,1,14.0,1,Big,15786.5304
1377,4885,BEN,57.0,9467.461,2018,2004-01-01,5320.0,0.0,6.6878280272792985,1,14.0,1,Big,15786.5304
1378,4885,BEN,57.0,9467.461,2018,2004-01-01,5320.0,0.0,6.6878280272792985,1,14.0,1,Big,15786.5304
1379,4885,BEN,58.0,10450.343,2019,2004-01-01,6398.5,0.0,8.04362173544109,1,15.0,1,Big,14409.8846
1380,4885,BEN,58.0,10450.343,2019,2004-01-01,6398.5,0.0,8.04362173544109,1,15.0,1,Big,14409.8846
1381,4885,BEN,58.0,10450.343,2019,2004-01-01,6398.5,0.0,8.04362173544109,1,15.0,1,Big,14409.8846
1382,4885,BEN,58.0,10450.343,2019,2004-01-01,6398.5,0.0,8.04362173544109,1,15.0,1,Big,14409.8846
1383,4973,AJG,58.0,3771.566,2010,1995-01-01,817.163,37.505,2.7235135315291292,0,15.0,1,Medium,3152.272
1384,4973,AJG,59.0,3879.761,2011,1995-01-01,882.385,73.65,2.9408912145047323,0,16.0,1,Medium,3835.568
1385,4973,AJG,60.0,3611.931,2012,1995-01-01,1110.581,90.55,3.7014431409145443,0,17.0,1,Medium,4352.04
1386,4973,AJG,61.0,4618.284,2013,1995-01-01,1004.711,113.95,3.3485901879749367,0,18.0,1,Medium,6269.848
1387,4973,AJG,62.0,5532.99,2014,1995-01-01,628.058,125.51,2.0932475669910677,0,19.0,1,Medium,7749.6034
1388,4973,AJG,63.0,4746.099,2015,1995-01-01,727.178,0.0,2.423603519530729,0,20.0,1,Medium,7244.2102
1389,4973,AJG,64.0,5701.952,2016,1995-01-01,823.934,0.0,2.7460805225969867,0,21.0,1,Medium,9265.9748
1390,4973,AJG,65.0,7799.326,2017,1995-01-01,1856.479,132.744,6.187438341554459,1,22.0,1,Big,11456.1479
1391,4973,AJG,66.0,8057.964,2018,1995-01-01,1902.906,140.406,6.3421743767497665,1,23.0,1,Big,13558.5153
1392,4973,AJG,67.0,8840.141,2019,1995-01-01,2103.166,152.588,7.009618717504333,1,24.0,1,Big,17914.8581
1393,5046,GD,63.0,13751.115,2010,,2998.392,40.42,7.4180900544284984,1,,0,Big,26400.8099
1394,5046,GD,64.0,16058.08,2011,,3525.047,40.122,8.721046511627906,1,,0,Big,23671.0476
1395,5046,GD,65.0,18010.762,2012,,6167.929,61.069,15.259596734289952,1,,0,Big,24498.998
1396,5046,GD,55.0,18769.11,2013,2013-01-01,6480.244,60.93,16.0322711528946,1,0.0,0,Big,33767.6567
1397,5046,GD,56.0,18993.196,2014,2013-01-01,6460.752,60.696,15.984047501237008,1,1.0,0,Big,45712.4097
1398,5046,GD,57.0,20424.104,2015,2013-01-01,6856.781,71.126,16.963832261256798,1,2.0,0,Big,42991.8943
1399,5046,GD,58.0,21202.838,2016,2013-01-01,7079.144,70.642,17.513963384463132,1,3.0,0,Big,52215.6645
1400,5046,GD,59.0,21200.768,2017,2013-01-01,6999.332,49.59,17.31650667986145,1,4.0,0,Big,60403.4912
1401,5046,GD,60.0,20720.254,2018,2013-01-01,7000.052,75.017,17.318287976249376,1,5.0,0,Big,45386.2126
1402,5046,GD,61.0,17828.591,2019,2013-01-01,8630.68,74.586,21.352498762988613,1,6.0,1,Big,51072.7235
1403,5047,GE,53.0,15199.762,2010,2001-01-01,0.0,275.628,0.0,0,9.0,1,Huge,194155.227
1404,5047,GE,54.0,11449.617,2011,2001-01-01,3579.25,278.643,1.0923314168767608,0,10.0,1,Huge,189362.7345
1405,5047,GE,55.0,20592.769,2012,2001-01-01,0.0,282.933,0.0,0,11.0,1,Huge,218414.0688
1406,5047,GE,56.0,19202.302,2013,2001-01-01,7777.191,287.945,2.373477701851279,0,12.0,1,Huge,282006.4944
1407,5047,GE,57.0,18855.141,2014,2001-01-01,3676.157,297.56,1.1219059256747705,0,13.0,1,Huge,254149.9926
1408,5047,GE,58.0,26831.472,2015,2001-01-01,6238.766,299.237,1.9039743254431964,0,14.0,1,Huge,292164.8212
1409,5047,GE,59.0,17962.122,2016,2001-01-01,4673.098,325.059,1.4261568092600285,0,15.0,1,Huge,276266.6024
1410,5047,GE,60.0,4982.197,2017,2001-01-01,0.0,306.017,0.0,0,16.0,1,Huge,151475.964
1411,5047,GE,57.0,16643.29,2018,2017-08-01,13800.104,322.93,4.21157704976368,0,1.0,0,Big,65875.8584
1412,5047,GE,56.0,23584.6,2019,2018-10-01,15465.0,110.9,4.7196774078365875,0,1.0,0,Big,97520.9234
1413,5071,GIS,57.0,9224.779,2010,2007-09-24,4324.169,90.013,3.695337169246493,0,3.0,0,Big,25643.696
1414,5071,GIS,58.0,8230.135,2011,2007-09-24,3159.092,90.014,2.6996886774474453,0,4.0,0,Big,24824.58
1415,5071,GIS,59.0,7567.14,2012,2007-09-24,2886.124,179.989,2.4664163894275095,0,5.0,0,Big,30168.864
1416,5071,GIS,60.0,8330.888,2013,2007-09-24,3537.659,180.012,3.023203485992194,0,6.0,1,Big,33633.639
1417,5071,GIS,61.0,8305.179,2014,2007-09-24,3416.985,180.014,2.9200782109250887,0,7.0,1,Big,33617.005
1418,5071,GIS,62.0,8872.985,2015,2007-09-24,3423.719,180.014,2.925832935242687,0,8.0,1,Big,37467.104
1419,5071,GIS,63.0,9002.71,2016,2007-09-24,4086.646,0.0,3.4923553777274905,0,9.0,1,Big,32733.306
1420,5071,GIS,51.0,7119.884,2017,2017-06-01,3000.044,180.024,2.563769848628702,0,0.0,0,Big,25082.199
1421,5071,GIS,52.0,7891.468,2018,2017-06-01,3000.119,179.98,2.563833941934883,0,1.0,0,Big,29757.936
1422,5073,GM,68.0,5003.08,2010,2009-12-01,3533.33,0.0,inf,1,1.0,0,Big,55295.0498
1423,5073,GM,62.0,7702.743,2011,2010-09-01,5947.229,0.0,inf,1,1.0,0,Big,31717.0163
1424,5073,GM,63.0,11102.808,2012,2010-09-01,9332.659,0.0,inf,1,2.0,0,Big,39392.5624
1425,5073,GM,64.0,9068.476,2013,2010-09-01,7302.206,0.0,inf,1,3.0,0,Big,61305.0
1426,5073,GM,52.0,15812.902,2014,2014-01-15,11760.567,0.0,inf,1,0.0,0,Big,55856.0
1427,5073,GM,53.0,28576.651,2015,2014-01-15,12000.004,262.625,inf,1,1.0,0,Big,51015.0
1428,5073,GM,54.0,22400.282,2016,2014-01-15,13000.036,294.712,inf,1,2.0,0,Big,52260.0
1429,5073,GM,55.0,21905.256,2017,2014-01-15,10737.57,155.311,inf,1,3.0,0,Big,57386.0
1430,5073,GM,56.0,21870.45,2018,2014-01-15,11081.76,126.073,inf,1,4.0,0,Big,46830.0
1431,5073,GM,57.0,21327.881,2019,2014-01-15,12141.801,69.43,inf,1,5.0,0,Big,51240.0
1432,5125,GPC,62.0,3922.997,2010,2004-08-01,511.92,76.788,0.8333333333333334,0,6.0,1,Medium,8093.0322
1433,5125,GPC,63.0,5578.32,2011,2004-08-01,649.08,108.18,1.0566104078762308,0,7.0,1,Medium,9525.8412
1434,5125,GPC,64.0,4904.267,2012,2004-08-01,1012.48,126.56,1.6481741938844612,0,8.0,1,Medium,9844.7908
1435,5125,GPC,65.0,4433.335,2013,2004-08-01,1041.12,154.24,1.6947960618846694,0,9.0,1,Big,12792.3759
1436,5125,GPC,66.0,5156.035,2014,2004-08-01,1315.02,0.0,2.140666510392249,0,10.0,1,Big,16317.2524
1437,5125,GPC,67.0,5014.694,2015,2004-08-01,1318.906,183.5,2.1469923685992605,0,11.0,1,Big,12890.4571
1438,5125,GPC,59.0,3109.615,2016,2016-05-01,800.253,199.44,1.3026986638537272,0,0.0,0,Big,14179.0914
1439,5125,GPC,60.0,3738.249,2017,2016-05-01,1125.185,180.68,1.83164198833151,0,1.0,0,Big,13933.5015
1440,5125,GPC,61.0,4469.83,2018,2016-05-01,1800.204,177.36,2.9304774183466167,0,2.0,0,Big,14012.8707
1441,5125,GPC,62.0,5804.451,2019,2016-05-01,2999.939,179.806,4.883476259311351,0,3.0,0,Big,15443.5049
1442,5256,GWW,52.0,7648.407,2010,2008-06-01,1447.52,115.721,1.1371551168130871,0,2.0,0,Medium,9581.7956
1443,5256,GWW,53.0,9198.031,2011,2008-06-01,1794.92,148.688,1.4100685740232581,0,3.0,0,Big,13096.374
1444,5256,GWW,54.0,8490.542,2012,2008-06-01,1990.8,148.637,1.5639496563442952,0,4.0,0,Big,14060.2629
1445,5256,GWW,55.0,8169.382,2013,2008-06-01,1926.23,155.169,1.5132242046112476,0,5.0,0,Big,17586.6887
1446,5256,GWW,56.0,7711.46,2014,2008-06-01,1960.612,125.837,1.540234309636579,0,6.0,1,Big,17187.7425
1447,5256,GWW,57.0,7527.587,2015,2008-06-01,2266.07,147.577,1.7801986124935287,0,7.0,1,Big,12566.4551
1448,5256,GWW,58.0,8144.7,2016,2008-06-01,2100.137,154.651,1.649843550043168,0,8.0,1,Big,13657.229
1449,5256,GWW,49.0,6966.359,2017,2016-10-01,2634.042,123.75,2.069273197054671,0,1.0,0,Big,13307.7263
1450,5256,GWW,50.0,10455.844,2018,2016-10-01,4086.887,211.068,3.210611572818951,0,2.0,0,Big,15773.1943
1451,5256,GWW,51.0,7665.127,2019,2016-10-01,2901.333,147.475,2.279253942279668,0,3.0,0,Big,18174.4618
1452,5439,HAL,56.0,14893.916,2010,2000-08-01,3773.997,128.175,2.8204358451225255,0,10.0,1,Big,37155.3
1453,5439,HAL,57.0,15877.618,2011,2000-08-01,3912.7,160.841,2.9240932971623734,0,11.0,1,Big,31783.71
1454,5439,HAL,58.0,17451.841,2012,2000-08-01,5055.15,176.138,3.7778848956348225,0,12.0,1,Big,32227.01
1455,5439,HAL,59.0,20865.214,2013,2000-08-01,4793.714,0.0,3.582504913720303,0,13.0,1,Big,43086.75
1456,5439,HAL,60.0,20560.157,2014,2000-08-01,3912.0,178.878,2.923570163441921,0,14.0,1,Big,33351.84
1457,5439,HAL,61.0,15871.329,2015,2000-08-01,3867.735,178.694,2.890489428962178,0,15.0,1,Big,29138.24
1458,5439,HAL,62.0,17846.913,2016,2000-08-01,3704.968,176.604,2.7688481342809528,0,16.0,1,Big,46841.94
1459,5439,HAL,53.0,23078.364,2017,2017-06-01,10168.098,181.219,7.5989641952335045,1,0.0,0,Big,42663.51
1460,5439,HAL,54.0,16952.892,2018,2017-06-01,3137.712,177.535,2.3449185032396924,0,1.0,0,Big,23151.18
1461,5439,HAL,55.0,12753.614,2019,2017-06-01,3584.073,267.408,2.678499204089411,0,2.0,0,Big,21484.66
1462,5492,LHX,54.0,8920.385,2010,2003-02-01,2642.016,106.0,2.492467924528302,0,7.0,1,Medium,5308.709
1463,5492,LHX,55.0,7012.82,2011,2003-02-01,1975.566,111.0,1.8637415094339622,0,8.0,1,Medium,5547.7421
1464,5492,LHX,49.0,14266.28,2012,2011-11-01,4621.824,116.0,4.360211320754717,0,1.0,0,Medium,4693.352
1465,5492,LHX,50.0,6406.559,2013,2011-11-01,2186.745,120.5,2.0629669811320754,0,2.0,0,Medium,5266.4503
1466,5492,LHX,51.0,7847.382,2014,2011-11-01,2547.275,125.0,2.4030896226415095,0,3.0,0,Medium,7992.3068
1467,5492,LHX,52.0,6821.034,2015,2011-11-01,1999.543,130.0,1.886361320754717,0,4.0,0,Medium,9511.9212
1468,5492,LHX,53.0,13878.89,2016,2011-11-01,5108.799,140.22,4.819621698113208,0,5.0,0,Big,10400.2119
1469,5492,LHX,54.0,12476.15,2017,2011-11-01,4492.551,45.0,4.238255660377359,0,6.0,1,Big,13049.1313
1470,5492,LHX,55.0,14016.113,2018,2011-11-01,6974.118,140.0,6.5793566037735856,1,7.0,1,Big,17096.1912
1471,5492,LHX,56.0,20624.19,2019,2011-11-01,7625.336,144.203,7.19371320754717,1,8.0,1,Big,22421.9289
1472,5518,HAS,46.0,23032.149,2010,2008-05-22,9688.837,119.97,5.055390037025132,0,2.0,0,Medium,6483.2869
1473,5518,HAS,47.0,7472.96,2011,2008-05-22,2233.459,129.989,1.1653624038369224,0,3.0,0,Medium,4102.1383
1474,5518,HAS,48.0,9527.121,2012,2008-05-22,3350.509,129.967,1.748210834547329,0,4.0,0,Medium,4628.946
1475,5518,HAS,49.0,27440.726,2013,2008-05-22,21562.343,129.975,11.25068509018354,1,5.0,0,Medium,7209.3356
1476,5518,HAS,50.0,14470.1,2014,2008-05-22,7741.677,129.974,4.0394112085554355,0,6.0,1,Medium,6847.6847
1477,5518,HAS,51.0,10270.167,2015,2008-05-22,2887.5,0.0,1.5066244516147882,0,7.0,1,Medium,8406.1912
1478,5518,HAS,52.0,10446.126,2016,2008-05-22,2600.235,305.098,1.3567368418855685,0,8.0,1,Medium,9683.8437
1479,5518,HAS,53.0,11678.884,2017,2008-05-22,3401.482,274.286,1.7748072564251336,0,9.0,1,Big,11311.2605
1480,5518,HAS,54.0,8410.266,2018,2008-05-22,3026.52,289.285,1.5791615706670785,0,10.0,1,Big,10247.9813
1481,5518,HAS,55.0,17910.742,2019,2008-05-22,6417.739,296.732,3.348613853327044,0,11.0,1,Big,14454.1014
1482,5543,WELL,63.0,2466.979,2010,1996-10-01,2239.348,95.025,2.618431406939694,0,14.0,1,Medium,7007.7011
1483,5543,WELL,63.0,2466.979,2010,1996-10-01,2239.348,95.025,2.618431406939694,0,14.0,1,Medium,7007.7011
1484,5543,WELL,63.0,2466.979,2010,1996-10-01,2239.348,95.025,2.618431406939694,0,14.0,1,Medium,7007.7011
1485,5543,WELL,63.0,2466.979,2010,1996-10-01,2239.348,95.025,2.618431406939694,0,14.0,1,Medium,7007.7011
1486,5543,WELL,64.0,7383.073,2011,1996-10-01,3646.875,95.046,4.264228711742524,0,15.0,1,Big,10484.7558
1487,5543,WELL,64.0,7383.073,2011,1996-10-01,3646.875,95.046,4.264228711742524,0,15.0,1,Big,10484.7558
1488,5543,WELL,64.0,7383.073,2011,1996-10-01,3646.875,95.046,4.264228711742524,0,15.0,1,Big,10484.7558
1489,5543,WELL,64.0,7383.073,2011,1996-10-01,3646.875,95.046,4.264228711742524,0,15.0,1,Big,10484.7558
1490,5543,WELL,65.0,10922.5,2012,1996-10-01,6908.69,0.0,8.078213335671899,1,16.0,1,Big,15958.3225
1491,5543,WELL,65.0,10922.5,2012,1996-10-01,6908.69,0.0,8.078213335671899,1,16.0,1,Big,15958.3225
1492,5543,WELL,65.0,10922.5,2012,1996-10-01,6908.69,0.0,8.078213335671899,1,16.0,1,Big,15958.3225
1493,5543,WELL,65.0,10922.5,2012,1996-10-01,6908.69,0.0,8.078213335671899,1,16.0,1,Big,15958.3225
1494,5543,WELL,66.0,18922.696,2013,1996-10-01,15755.477,95.031,18.422610424157387,1,17.0,1,Big,15511.9435
1495,5543,WELL,66.0,18922.696,2013,1996-10-01,15755.477,95.031,18.422610424157387,1,17.0,1,Big,15511.9435
1496,5543,WELL,66.0,18922.696,2013,1996-10-01,15755.477,95.031,18.422610424157387,1,17.0,1,Big,15511.9435
1497,5543,WELL,66.0,18922.696,2013,1996-10-01,15755.477,95.031,18.422610424157387,1,17.0,1,Big,15511.9435
1498,5543,WELL,56.0,8176.821,2014,2014-04-13,5960.0,95.001,6.9689263059428805,1,0.0,0,Big,24879.5393
1499,5543,WELL,56.0,8176.821,2014,2014-04-13,5960.0,95.001,6.9689263059428805,1,0.0,0,Big,24879.5393
1500,5543,WELL,56.0,8176.821,2014,2014-04-13,5960.0,95.001,6.9689263059428805,1,0.0,0,Big,24879.5393
1501,5543,WELL,56.0,8176.821,2014,2014-04-13,5960.0,95.001,6.9689263059428805,1,0.0,0,Big,24879.5393
1502,5543,WELL,57.0,10967.246,2015,2014-04-13,7677.105,125.057,8.976707883890203,1,1.0,0,Big,24135.5473
1503,5543,WELL,57.0,10967.246,2015,2014-04-13,7677.105,125.057,8.976707883890203,1,1.0,0,Big,24135.5473
1504,5543,WELL,57.0,10967.246,2015,2014-04-13,7677.105,125.057,8.976707883890203,1,1.0,0,Big,24135.5473
1505,5543,WELL,57.0,10967.246,2015,2014-04-13,7677.105,125.057,8.976707883890203,1,1.0,0,Big,24135.5473
1506,5543,WELL,58.0,13734.354,2016,2014-04-13,10215.363,125.011,11.944649653599928,1,2.0,0,Big,24268.9519
1507,5543,WELL,58.0,13734.354,2016,2014-04-13,10215.363,125.011,11.944649653599928,1,2.0,0,Big,24268.9519
1508,5543,WELL,58.0,13734.354,2016,2014-04-13,10215.363,125.011,11.944649653599928,1,2.0,0,Big,24268.9519
1509,5543,WELL,58.0,13734.354,2016,2014-04-13,10215.363,125.011,11.944649653599928,1,2.0,0,Big,24268.9519
1510,5543,WELL,59.0,10518.064,2017,2014-04-13,7250.0,60.977,8.477301294980853,1,3.0,0,,
1511,5543,WELL,59.0,10518.064,2017,2014-04-13,7250.0,60.977,8.477301294980853,1,3.0,0,,
1512,5543,WELL,59.0,10518.064,2017,2014-04-13,7250.0,60.977,8.477301294980853,1,3.0,0,,
1513,5543,WELL,59.0,10518.064,2017,2014-04-13,7250.0,60.977,8.477301294980853,1,3.0,0,,
1514,5543,WELL,60.0,12884.453,2018,2014-04-13,8200.007,159.993,9.588128270338215,1,4.0,0,Big,26630.8818
1515,5543,WELL,60.0,12884.453,2018,2014-04-13,8200.007,159.993,9.588128270338215,1,4.0,0,Big,26630.8818
1516,5543,WELL,60.0,12884.453,2018,2014-04-13,8200.007,159.993,9.588128270338215,1,4.0,0,Big,26630.8818
1517,5543,WELL,60.0,12884.453,2018,2014-04-13,8200.007,159.993,9.588128270338215,1,4.0,0,Big,26630.8818
1518,5543,WELL,61.0,13142.124,2019,2014-04-13,8700.048,160.033,10.172817679558012,1,5.0,0,Big,33550.8175
1519,5543,WELL,61.0,13142.124,2019,2014-04-13,8700.048,160.033,10.172817679558012,1,5.0,0,Big,33550.8175
1520,5543,WELL,61.0,13142.124,2019,2014-04-13,8700.048,160.033,10.172817679558012,1,5.0,0,Big,33550.8175
1521,5543,WELL,61.0,13142.124,2019,2014-04-13,8700.048,160.033,10.172817679558012,1,5.0,0,Big,33550.8175
1522,5568,KHC,62.0,15647.561,2010,1998-04-30,1500.016,150.865,0.9038881841983953,0,12.0,1,Big,16459.0719
1523,5568,KHC,63.0,14432.78,2011,1998-04-30,1560.011,169.618,0.94004031298301,0,13.0,1,Big,17071.2481
1524,5568,KHC,44.0,2813.734,2014,2015-07-02,0.0,100.0,0.0,0,-1.0,0,,
1525,5568,KHC,45.0,2489.455,2015,2015-07-02,0.0,182.118,0.0,0,0.0,0,Big,88329.112
1526,5568,KHC,46.0,5272.591,2016,2015-07-02,1449.99,125.009,0.8737432322094105,0,1.0,0,Huge,106222.6843
1527,5568,KHC,47.0,4194.179,2017,2015-07-02,2730.557,125.008,1.645394588177871,0,2.0,0,Big,94789.44
1528,5568,KHC,48.0,27692.849,2018,2015-07-02,25483.713,125.05,15.3561209148456,1,3.0,0,Big,52508.8
1529,5568,KHC,53.0,43297.48,2019,2019-06-25,40746.195,125.003,24.553074241570577,1,0.0,0,Big,39230.73
1530,5597,HSY,47.0,7436.937,2010,2007-12-01,2001.731,120.0,2.5049160264840995,0,3.0,0,Big,10704.4645
1531,5597,HSY,54.0,8171.599,2011,2011-05-01,3760.073,120.0,4.70526115569482,0,0.0,0,Big,13913.2267
1532,5597,HSY,55.0,8450.487,2012,2011-05-01,2817.355,120.0,3.525567467254646,0,1.0,0,Big,16161.8249
1533,5597,HSY,56.0,10526.501,2013,2011-05-01,3572.564,120.0,4.470617090528218,0,2.0,0,Big,21769.3109
1534,5597,HSY,57.0,10483.556,2014,2011-05-01,3947.534,135.0,4.939845154863907,0,3.0,0,Big,22973.2069
1535,5597,HSY,58.0,8371.915,2015,2011-05-01,3146.305,135.0,3.93720725647305,0,4.0,0,Big,19351.6828
1536,5597,HSY,59.0,9979.173,2016,2011-05-01,5031.976,135.0,6.29688870646623,1,5.0,0,Big,21954.0518
1537,5597,HSY,55.0,7783.33,2017,2017-03-01,3986.306,150.0,4.988363464356462,0,0.0,0,Big,23934.8321
1538,5597,HSY,56.0,8729.898,2018,2017-03-01,4112.889,155.0,5.1467662594275465,0,1.0,0,Big,22478.7542
1539,5597,HSY,57.0,10510.474,2019,2017-03-01,6422.295,155.0,8.036699073106575,1,2.0,0,Big,30693.6864
1540,5606,HPQ,53.0,23862.775,2010,2005-04-01,9883.455,87.54,5.299749422352298,0,5.0,0,Big,92651.8719
1541,5606,HPQ,58.0,30412.776,2011,2010-01-01,17660.759,275.037,9.470129353404568,1,1.0,0,Big,52967.3647
1542,5606,HPQ,56.0,15362.142,2012,2011-09-01,7040.076,275.002,3.7750603118359196,0,1.0,0,Big,27185.3063
1543,5606,HPQ,57.0,17643.243,2013,2011-09-01,4394.475,109.818,2.356424584600387,0,2.0,0,Big,46495.1087
1544,5606,HPQ,58.0,19612.164,2014,2011-09-01,8147.637,175.031,4.368961510351006,0,3.0,0,Big,65993.6534
1545,5606,HPQ,59.0,17135.545,2015,2011-09-01,7771.2,175.002,4.167106817503007,0,4.0,0,Big,48628.2642
1546,5606,HPQ,49.0,28696.266,2016,2015-11-01,18164.053,257.536,9.740007861049252,1,1.0,0,Big,24808.1986
