signature_index,tdc1
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
