signature_index,tdc1
5a04962a8b9ab102bd1b09d1ae2bb52d,3126.417
38c28d0e78cda403a01a1f326058335a,5205.053
3a04b294d3e5c3893690290898473b7f,17657.207
473b6d15ddb2c880649503273382859a,3844.792
61f5624bed88511f029ae02c5d2376c8,4009.587
c240a67ff9c97720ef1d091fe9e6062f,15067.129
6bda8476339dd77fa71807d77797419b,13947.029
90502e5d932e36b96c77309e37908eae,5802.46
5bf263e7b16b4c3ef9c465330f4bed92,6832.651
0942a1d09a34e195117c03ac566fc00f,5419.621
dac37cc6125ff9c17038aff01c65f78c,6701.831
a8228d64ebd03134dfa1bb2bcbbfa1af,6666.395
5ea54d2a12761d909221e6352fc7fa48,6823.924
2e94a710c8fbfa32e05386decf2128d5,12921.699
6dbe735723f04b1022b4a78d3e796dfb,11224.36
c73433174f30240b30b07ec71a573b13,34.691
e32909483ba82e36d808126b64670eb7,2380.095
8bbe0140f51dc3faa59d689bad61af23,5705.349
494d051efbf462397fe6ad3053238247,5535.511
5acf984ee4117c93f87cb3684f43f63c,2308.896
fa32eeedd1e7be912ef87f8d4143f5bc,3566.161
ffe507bf1129fcba6601b468a88f390d,2672.716
a88ee662b5c914e3bb358462fdadea40,8948.207
6ecb68cf6e8c29f0e93b980081da56ce,3459.487
c4fa9c56a64590185de2ca00cbc520e1,5250.248
ad8bfe5058499a9505e55992e493f9ab,7017.451
7460242eb40dc9539af69aae70e63d73,6915.66
e161260bbb4e25e5bf73476778722e4b,3859.775
60fa96fbe4d7dfcdefedd39a2c78ca8b,3282.465
ee7da93d0396c60f0f2d057f0aae66cc,3290.22
90cf47e0adfdad0fe8da2226c1a49e7d,32017.501
dc0ad090b6fd8c2fafb66a4e4801db55,16853.46
07bcf253b4b7480da1ae7f38395f7a13,14422.944
2c8744cb406ed6cd58e9d8e4f6e133cc,11287.272
9f56bf29cc97059359d45d94c43b744b,10888.949
b3fd09f3be00fd526ebb3d981ef4c752,2591.694
4c90e30f8639d10f1d262651efd4c33a,3129.509
ddf15edd99210dba43ddd8de5a316335,8866.666
9930814fcc0d74387ff6a1694ef3fa0b,9265.103
f3340b6f2a0bb7871135d37cb241cc3e,6941.777
63544421a29fc5b4feba3b985d99d913,7867.849
1cc691f3120d772e97971678f26fb40a,52491.836
772a5c3c67c3475a233536d29c96a22c,13598.203
0a8d137f038e8bb4104a80e307e8af26,8736.657
6faaec159561d0ab4b4498977a7d8d8e,8808.204
aab72a002ffe0d1f6b56d721ab8aa065,10247.932
6d6894462152c06bae21403cae0777b9,22593.061
3208d85075213e92e0c4b9c964b35805,6654.139
4517f3cb8f4cbcd0bc741d8662e88dc1,9473.457
3e4996dd57f34c19f5aa1970c93e7fe3,8524.264
c593fad03941aa0a3768b601ddcec27b,9343.715
4f14c54b134cc63746511bda75c02508,9795.491
f6c4cb99b1e4435f6a953da6521f113d,6940.093
039043a2a58eaba77dd26d0fdb080a0c,6758.677
19d63b12b138c5c7254f196060aab9c1,9951.342
3d99599b6abb534884c803a6defcfd66,10733.131
e382e4155d665d62c715c91e795fa048,11893.401
ba4e958614b07caf0d1378d9cd75c287,9049.661
fc707c3fb2ee9ebf7bdf86e7fbc4c1b0,9146.053
42d78e429c879917b6eaafdbcf8754ce,12352.35
65ae90ca24277322dfce5cd49f1d6639,14434.067
0f61f37347b94dd420de9002447236c3,17286.934
c55d9ad017f08cc2658c3a6a5f6115b0,12362.24
babbe283941b7201cfcecdb982c3d2c7,6051.682
68b4b364c8662fc66971dd6fed6d6414,18025.075
ceb7f2cfc8ba1bbf373e5aba2b917902,3978.116
f35da0dba2a0983c866fc2037f5dbcca,8886.548
cc27845e555cb8beab9ffc3998ee0a1d,13616.946
c4127bae4fc08a3106df55d5d7efd34c,9465.745
f65f97a066d87ec00ebe2b0885e46fb6,16387.084
a1180471bd219ed4336df6d7dc03bdc7,7939.727
e1b091f0e1a79b516f4c699b06e561da,2549.495
88206688caa3f74381e6bbd2fd0ded60,3712.125
15ae8b877556229dc318f45aa598811a,4070.042
e81d42a4d5c221221e32bbb0f3e8aa46,7986.619
a381fcec4d209f0dca4437305cc4b8d5,11715.714
a039db20560dbde75bab98c93c91c522,9356.946
66e50a6bc84e9513dba3e264886cd38d,8350.94
2c67a477feeab30bd94ddddc149b86f9,9767.104
926e43d85825234d1640dd884da11f01,7924.868
5727dfd6bb578958c2f86e700d15170d,9380.974
09ecc1b8cf77e369ac95fa1f06a9d93d,7706.648
d351fd2374e7108dd4759f4b69d33d0d,42247.984
7416f5d3252a32621ec3d7365b39e501,9221.709
550ffd60765442116409295d815b99c9,9834.974
6073511774a62ac5a0388a97a53f4bdf,70615.76
70a0ef4ade658061b1bbb8cbbf4b6444,11052.18
a283ee39607b788013391b22790f1613,10699.783
fa3cdfe5999028cc2dabcf88acacfbe2,7032.617
09ff67229610016ef2fac1ea6afa1608,8524.24
f0520d5cc53d8b9a2a9abcf03a907ec9,7320.085
0993ba800e5008efae55b6545cc7782a,3960.438
1d990580f33c7890597f8f4f3de6a0b3,4849.977
4593907bd86cd4a2b052721a1a5a9fc1,5883.72
7d4a2725c2cf225195d6c9e6e4a578df,6050.936
3a9a4b7db5c2fe0b571271fe0494aafa,13481.602
11fbef81da41a68ab3fc490b7e34f8c9,12460.549
c9bed5a83caca448a66a3e321af71953,5551.979
914533bc28f4512e51cc6b18d582492b,1610.003
029a19d3b2d9c3cbc9061b30e46e5513,2717.674
08adbb00e0494f4b15fea1be4e56119c,3886.852
9cacbe28df67edfa14e0a4d24c842502,3084.224
bbea7d99289d46822d4a27dfe5597993,3786.788
bc8c901364dc79655484aa88cf48f827,6530.474
8e949a383f8af7f447ed2c5c494a7439,6913.202
