tic,fyear,roa,EBITDA_margin,NI_rev,roe,eps,chng_price,div_yield,vol,mva,tobinsQ,asset_g,revenue_g,ni_g,employee_g
MHK,2015,0.06188689128661957,0.17448689925358943,0.07623083658022616,0.12675732817927998,8.322877355300356,0.2285048223575752,0.0,0.24797901040622974,9147.240300000001,1.9200266968700803,0.19996514411123756,0.03435879481962201,0.1566588027407818,0.05572755417956676
MHK,2016,0.0909391789100068,0.18910955993618547,0.10384562623401246,0.16106117752924762,12.543981231798078,0.07095733946947536,0.0,0.24785006102927384,9033.4152,1.8829803503139015,0.02899028842637419,0.10995689434623745,0.5120412415366762,0.10850439882697938
MHK,2017,0.08033483333778427,0.19590087332701878,0.10237154275130145,0.1376421167271696,13.055965386114133,0.3675340465748915,0.0,0.13957906546584992,13473.5919,2.113993853418475,0.18222369449443598,0.05940370932886374,0.04436552653698245,0.02645502645502651
MHK,2018,0.0657833352660327,0.17102900607133634,0.0863116576589246,0.11591680932560323,11.91729708050396,-0.5753623298976732,0.0,0.38706424489042146,1023.2127,1.078113070623125,0.08303284049835091,0.05187324378456459,-0.1131429606499541,0.08505154639175272
MHK,2019,0.05559339582331093,0.15121147300803797,0.07464000420433045,0.0916533956760976,10.389365088228724,0.14148403562039547,0.0,0.3329487894704079,1649.3312000000005,1.1232068862481215,0.02195238566734581,-0.001298324838430509,-0.13634960496875947,-0.0071258907363421775
LIN,2010,0.0782375278250622,0.30516014234875444,0.11812969553183077,0.20631906077348067,3.93098570700176,0.18834453470465395,0.0188540902901435,0.19137528663711129,23230.4027,2.5209115261228234,0.06684361248864978,0.12952210808396614,-0.047049441786283897,0.003707384192019436
LIN,2011,0.10222548300317927,0.3079452541770352,0.14859580519018842,0.30466472303207,5.60077714132583,0.14542257944249326,0.018709073900841908,0.24755683828226344,26424.857,2.615606321839081,0.07083933481733662,0.11229735073151437,0.399163179916318,-0.0029321046418643304
LIN,2012,0.09353233830845771,0.3082679971489665,0.15074839629365644,0.279023746701847,5.711797291959937,0.021529168711182933,0.020100502512562814,0.16680257780836763,26358.2641,2.457062689331122,0.10601614086573741,-0.0024884464984002985,0.011961722488038173,0.013557897952948483
LIN,2013,0.08664527277215503,0.31236897274633124,0.1471698113207547,0.265546981389015,5.966668253245119,0.1786788932393204,0.018457279089440896,0.13373220771341665,31637.244,2.5619473720069124,0.11967938087341068,0.06245545260156815,0.037234042553191404,0.03847168318323968
LIN,2014,0.08554691445308554,0.31777071620630654,0.138026562372688,0.30126267117197225,5.856282539704489,0.03454066026819769,0.020067922198209326,0.14537746340233398,31853.784699999997,2.6086145197454806,-0.022364848185633224,0.029182389937106867,-0.03475783475783478,0.007982583454281711
LIN,2015,0.08444784103935804,0.3307349665924276,0.14355976243504084,0.3524720893141946,5.4303757033687985,-0.18600226386064267,0.027929687499999998,0.17624246957445397,24782.6096,2.3528363775315246,-0.07489142510857494,-0.12197506722072848,-0.08677685950413228,-0.04042476601871858
LIN,2016,0.07759155803848541,0.325897095120562,0.1423960508828555,0.29874526986656047,5.2649867848831695,0.18351040195748136,0.025599453878317264,0.1875294433573159,28366.548199999997,2.467336446823919,0.055297778263005526,-0.022457312546399377,-0.030381383322559796,-0.005964662190043879
LIN,2017,0.06101976903503621,0.3217627000087436,0.10903208883448456,0.2072116982386175,4.348326399955366,0.35478033324038627,0.020364623739332816,0.14096151687575795,38340.6664,2.8761336054022313,0.057107386716325204,0.085722422631479,-0.16866666666666663,-0.0013963317986264157
LIN,2018,0.04691281348381984,0.2981208053691275,0.2940268456375839,0.08490968292115668,8.005598985457988,0.02192283733619349,0.02114842348115868,0.2464066704586845,33795.64169999999,1.3618919503994176,3.5696809551771382,0.3027891929701845,2.513231756214916,2.0543063376289634
LIN,2019,0.026382025585369232,0.2818123848660904,0.08094799489868217,0.046562334433712355,4.275975380861221,0.37101846414557116,0.016439643024894316,0.19370406615923635,64695.714900000006,1.7469601775735464,-0.0725376394748678,0.894496644295302,-0.47842958228714905,-0.011556545409552088
BSX,2010,-0.048129067245119304,0.2385344606712785,-0.13643351268255188,-0.09428116147308782,-0.7002985310169781,-0.14317429588459374,0.0,0.37043924809656875,216.30459999999948,1.0097751536514825,-0.12110259363704967,-0.046653639472398645,0.039024390243902474,-0.038461538461538436
BSX,2011,0.02071395021136684,0.2303857255313566,0.0578588297034899,0.03884435831938694,0.3043362743305119,-0.2973683921584128,0.0,0.3884710330152359,-3615.0463,0.8301997980272428,-0.03787057122198123,-0.023571611580835206,-1.4140845070422534,-0.040000000000000036
BSX,2012,-0.23714585519412382,0.22734170230376605,-0.5611808525313836,-0.5921397379912664,-3.000637303498088,0.04104473595365432,0.0,0.27015829654937423,898.2298000000001,1.052362700244841,-0.19426961014560828,-0.048937286801364444,-10.224489795918368,0.0
BSX,2013,-0.007301912980508116,0.2234355312893742,-0.016939661206775865,-0.018504358464597033,-0.0915074990773624,1.040747152840885,0.0,0.2888645538637452,9354.9979,1.5645403367328465,-0.033986242275854006,-0.014622706580217915,-0.9702556538839725,-0.04166666666666663
BSX,2014,-0.006982748503696749,0.24132791327913278,-0.016124661246612465,-0.01842961127458572,-0.08964542597397118,0.1225860669061396,0.0,0.2474002857969742,11131.739000000001,1.6531944020654854,0.028423148874539894,0.033179336413271754,-0.016528925619834656,0.04347826086956519
BSX,2015,-0.013180389345392379,0.25959609469038386,-0.03196469172127859,-0.03781645569620253,-0.1774777076117887,0.40771560018539654,0.0,0.28660322216555617,18512.1891,2.0209115491093583,0.06401830771036265,0.013143631436314474,1.0084033613445378,0.04166666666666674
BSX,2016,0.01917550839964633,0.27259718578583353,0.04137848795611734,0.05153720481211941,0.2547527540094192,0.20233459899717343,0.0,0.24187985559139852,22729.3312,2.2560417302166225,-0.0020404786852699086,0.12157282332486297,-2.4518828451882846,0.08000000000000007
BSX,2017,0.005461611175296713,0.27961980548187443,0.011494252873563218,0.014831717056474614,0.07571913153068409,0.13299825714704405,0.0,0.18157254641039672,27036.990599999997,2.419860867030774,0.05227674624226353,0.07894109229668489,-0.7002881844380404,0.07407407407407418
BSX,2018,0.0795752178675175,0.2851471037361295,0.17011096406393159,0.19149667659867065,1.20686243212753,0.3714397637362483,0.0,0.2885991825119771,40205.1279,2.914621071479595,0.10277281798130455,0.08565428824049515,15.067307692307693,0.10344827586206895
BSX,2019,0.153770652707345,0.28691197019096415,0.43782021425244527,0.3386899185702962,3.3693616063395613,0.3055717607009125,0.0,0.2358241721717382,49201.4181,2.6097306743006707,0.4555455021667698,0.09284332688588015,1.8126870137642133,0.125
STE,2009,0.10373610507734969,0.21015907191748967,0.10214171052202654,0.1704452882658409,2.1690614078038735,0.2829710576550901,0.07248960190136661,0.3915915782070444,1239.8667999999998,2.001182830777082,0.01763687415720927,-0.03141410446468118,0.16065410850612105,0.0
STE,2010,0.035932949459761616,0.20671939384360963,0.03914072872837106,0.06509270933721363,0.867105307668888,0.3298330699324339,0.016213086276780548,0.26029762798002887,1254.5049000000001,1.8793145508644165,0.15203706066366163,0.04136649034413509,-0.6009481034039871,0.0
STE,2011,0.0968310360134766,0.19498901907576263,0.0978186192781336,0.1657107795096427,2.357663727850623,-0.17947538211337188,0.020872865275142316,0.32306711216661865,1004.1165,1.71431978180204,-0.014711726835285988,0.0624106230067929,1.6551253291719497,0.0
STE,2012,0.09083878397078206,0.18507571635682835,0.10812653975742378,0.16929822147814363,2.7225956874691537,0.17797168307583755,0.017784186493631338,0.2033732995924013,1500.02,1.8517473875836195,0.2528377401657258,0.06326320298037236,0.17530764427138812,0.19999999999999996
