Unnamed: 0,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,size_category,signature_index
1839,8898,RJF,274.957,8.81,0.0,128.0,138.147,0.0,SP,75473010,RAYMOND JAMES FINANCIAL INC,2016,2010,505.966,0.0,0.0,334.75,0.0,171.216,8239.3345,Small,293f9124c3b3aa7d5eb7adf165a5c343
1843,9203,ROK,190.273,2.228,0.0,101.0,87.045,0.0,SP,77390310,ROCKWELL AUTOMATION,2010,2010,1491.758,75.142,0.0,720.6659999999999,695.95,0.0,8747.141,Small,d882fd70ef599cd7a9c2779b4ad9425a
1844,9203,ROK,145.735,0.0,0.0,58.333,87.402,0.0,SP,77390310,ROCKWELL AUTOMATION,2011,2010,1491.758,75.142,0.0,720.6659999999999,695.95,0.0,7946.4,Small,904164675c6e8f30c1c23510dafd1ca6
1845,9203,ROK,197.5,0.0,0.0,87.5,110.0,0.0,SP,77390310,ROCKWELL AUTOMATION,2012,2010,1491.758,75.142,0.0,720.6659999999999,695.95,0.0,9723.09,Small,1927b914c8c85faed30625e050d4fc20
1853,9225,ROL,51.75,0.0,0.0,51.75,0.0,0.0,SP,77571110,ROLLINS INC,2010,2010,316.0,0.0,0.0,316.0,0.0,0.0,2906.8248,Small,c85a5adb9269af1e37ce2542ad07d066
1854,9225,ROL,55.5,0.0,0.0,55.5,0.0,0.0,SP,77571110,ROLLINS INC,2011,2010,316.0,0.0,0.0,316.0,0.0,0.0,3249.6972,Small,670ca7ec5e8cfd444bd8d26cabfc6924
1855,9225,ROL,55.5,0.0,0.0,55.5,0.0,0.0,SP,77571110,ROLLINS INC,2012,2010,316.0,0.0,0.0,316.0,0.0,0.0,3218.1706,Small,00d64e0bd46a60c06867f1a0aa468a31
1856,9225,ROL,64.0,0.0,0.0,64.0,0.0,0.0,SP,77571110,ROLLINS INC,2013,2010,316.0,0.0,0.0,316.0,0.0,0.0,4418.2206,Small,691c72090b6910a1e57f346fcebdb2f6
1857,9225,ROL,61.5,0.0,0.0,61.5,0.0,0.0,SP,77571110,ROLLINS INC,2014,2010,316.0,0.0,0.0,316.0,0.0,0.0,4816.7782,Small,cf2a30630084889fca49c900d9cdbb6d
1858,9225,ROL,76.0,0.0,0.0,76.0,0.0,0.0,SP,77571110,ROLLINS INC,2015,2010,316.0,0.0,0.0,316.0,0.0,0.0,5660.5227,Small,3886b89596f410ec8fe175a8eb1aa74b
1859,9225,ROL,72.0,0.0,0.0,72.0,0.0,0.0,SP,77571110,ROLLINS INC,2016,2010,316.0,0.0,0.0,316.0,0.0,0.0,7357.0138,Small,69b55691b735108c58b60963b5f09fed
1863,9248,ROST,167.147,0.0,0.0,86.5,80.647,0.0,SP,77829610,ROSS STORES INC,2010,2010,2320.748,1302.219,0.0,454.0,564.529,0.0,7697.7076,Small,f6b49c50d91dc4df08d3054802a9c6de
1883,9555,SEE,133.55,1.0,0.0,78.25,54.3,0.0,SP,81211K10,SEALED AIR CORP,2010,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,4054.3377,Small,67dc2e20933f023dca04ab3adbfe8661
1884,9555,SEE,151.267,0.0,0.0,81.25,70.017,0.0,SP,81211K10,SEALED AIR CORP,2011,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,3305.387,Small,e3631095e58b4dc06f360b649409b639
1885,9555,SEE,159.999,0.0,0.0,80.0,79.999,0.0,SP,81211K10,SEALED AIR CORP,2012,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,3406.7106,Small,a2c023f9e660a0638b945beda83994fa
1886,9555,SEE,185.016,0.0,0.0,95.0,90.016,0.0,SP,81211K10,SEALED AIR CORP,2013,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,6680.576,Small,388e52a1fd573fe821c7c1248ce24f82
1887,9555,SEE,202.503,0.0,0.0,102.5,100.003,0.0,SP,81211K10,SEALED AIR CORP,2014,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,8932.8728,Small,fad09ebf94bec83b27d43c6712563a21
1888,9555,SEE,195.024,0.0,0.0,95.0,100.024,0.0,SP,81211K10,SEALED AIR CORP,2015,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,8742.1798,Small,64833402ead18e65b92e90b9f1ae96a3
1889,9555,SEE,214.997,0.0,0.0,100.0,114.997,0.0,SP,81211K10,SEALED AIR CORP,2016,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,8772.4739,Small,f72eeafc7bdf36731fedd3d8263d20f4
1890,9555,SEE,215.036,0.0,0.0,100.0,115.036,0.0,SP,81211K10,SEALED AIR CORP,2017,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,8311.7828,Small,9578b5bb78df6be848cf48d9ebf91c60
1891,9555,SEE,215.025,0.0,0.0,100.0,115.025,0.0,SP,81211K10,SEALED AIR CORP,2018,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,5422.9854,Small,d746476d44cf26b4e409be991b87f26b
1892,9555,SEE,237.537,0.0,0.0,112.5,125.037,0.0,SP,81211K10,SEALED AIR CORP,2019,2010,1214.2040000000002,11.0,0.0,669.5,533.704,0.0,6154.2528,Small,d639cfe507b2c7cd73de0c980798a1e4
1893,9667,SHW,185.346,0.0,0.0,85.0,100.346,0.0,SP,82434810,SHERWIN-WILLIAMS CO,2010,2010,1900.46,0.0,0.0,897.0,1003.46,0.0,8963.0088,Small,0c5e7ab95307b76f5ed0a89886c26152
1894,9667,SHW,192.857,0.0,0.0,85.0,107.857,0.0,SP,82434810,SHERWIN-WILLIAMS CO,2011,2010,1900.46,0.0,0.0,897.0,1003.46,0.0,9271.0466,Small,6dd25012d793bfac42a83636d81fcded
1903,9771,AOS,152.513,0.0,0.0,62.5,90.013,0.0,SP,83186520,SMITH (A.O.),2010,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,1745.3206,Small,064f30e3aad6af96659a727d4d964043
1904,9771,AOS,156.16,0.0,0.0,66.125,90.035,0.0,SP,83186520,SMITH (A.O.),2011,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,1838.5792,Small,ebb45d45a317772ef3029730f14b5ca4
1905,9771,AOS,164.551,0.0,0.0,71.5,93.051,0.0,SP,83186520,SMITH (A.O.),2012,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,2914.6539,Small,574c14d96fa2f2c502cbc972d96a67ce
1906,9771,AOS,182.637,1.121,0.0,87.5,94.016,0.0,SP,83186520,SMITH (A.O.),2013,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,4921.4317,Small,66f0ec1e184ab9996bd931a69fe28829
1907,9771,AOS,195.512,0.0,0.0,85.5,110.012,0.0,SP,83186520,SMITH (A.O.),2014,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,5043.054,Small,3b9687fd6fb8707a4adae7943c52f11b
1908,9771,AOS,206.549,0.0,0.0,86.5,120.049,0.0,SP,83186520,SMITH (A.O.),2015,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,6737.6963,Small,772826c86e84406d194c4b6dacd19ff6
1909,9771,AOS,212.213,0.0,0.0,87.125,125.088,0.0,SP,83186520,SMITH (A.O.),2016,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,8212.4314,Small,ed35610d9fa67a98aaff54ebc8a39159
1911,9771,AOS,216.056,0.0,0.0,91.0,0.0,0.0,SP,83186520,SMITH (A.O.),2018,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,7180.3893,Small,2930d0fb922082aaed712076ef6632a8
1912,9771,AOS,223.543,0.0,0.0,96.0,127.543,0.0,SP,83186520,SMITH (A.O.),2019,2010,1491.6570000000002,0.0,0.0,636.5,855.157,0.0,7735.4021,Small,4bda05f9254384af3c35a4fc5d185c00
1913,9777,SJM,166.0,0.0,0.0,76.0,90.0,0.0,SP,83269640,SMUCKER (JM) CO,2010,2010,1332.0,0.0,0.0,612.0,720.0,0.0,8570.892,Small,ba1b22e177f03c4318277f8f9bf7e3c6
1914,9777,SJM,185.5,0.0,0.0,80.5,105.0,0.0,SP,83269640,SMUCKER (JM) CO,2011,2010,1332.0,0.0,0.0,612.0,720.0,0.0,8781.9946,Small,86fa5f1abbbd6104964e3507a7b7b5a4
1916,9777,SJM,207.0,0.0,0.0,92.0,115.0,0.0,SP,83269640,SMUCKER (JM) CO,2013,2010,1332.0,0.0,0.0,612.0,720.0,0.0,9832.066,Small,a89ed708ca5875a4e1beaebfc033cd7c
1922,9778,SNA,214.092,6.592,0.0,107.5,100.0,0.0,SP,83303410,SNAP-ON INC,2010,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,3291.9376,Small,04eea21c82b1773b483853e8b7c63599
1923,9778,SNA,216.882,9.382,0.0,107.5,100.0,0.0,SP,83303410,SNAP-ON INC,2011,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,2947.3495,Small,f5458573ed1a77ec3f983dfbf7d971ea
1924,9778,SNA,244.027,12.777,0.0,111.25,120.0,0.0,SP,83303410,SNAP-ON INC,2012,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,4601.5625,Small,b04d391b9b3d62444bd8d92af6bd506a
1925,9778,SNA,256.614,22.864,0.0,113.75,120.0,0.0,SP,83303410,SNAP-ON INC,2013,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,6364.8643,Small,351e9c94d9cbd9a53d44029b73db149a
1926,9778,SNA,273.798,26.298,0.0,117.5,130.0,0.0,SP,83303410,SNAP-ON INC,2014,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,7946.3716,Small,1dd46e03fe66286854122a8c47beb91c
1927,9778,SNA,270.664,30.664,0.0,110.0,130.0,0.0,SP,83303410,SNAP-ON INC,2015,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,9957.8544,Small,bdb81ca1fe812104bbc576422a004b32
1928,9778,SNA,282.56,35.06,0.0,117.5,130.0,0.0,SP,83303410,SNAP-ON INC,2016,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,9925.0965,Small,b9d63939bb5bdfbd95b2093b55fac17a
1929,9778,SNA,291.142,40.568,0.0,120.0,130.574,0.0,SP,83303410,SNAP-ON INC,2017,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,9881.067,Small,4ead137becf9de36b51b2f7e4c54d3bd
1930,9778,SNA,300.563,46.898,0.0,128.75,124.915,0.0,SP,83303410,SNAP-ON INC,2018,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,8079.7222,Small,a3e89b53d8c13e93c674902ce5bcbcd4
1931,9778,SNA,321.076,54.324,0.0,135.0,131.752,0.0,SP,83303410,SNAP-ON INC,2019,2010,1932.587,65.92,0.0,825.0,1041.667,0.0,9257.71,Small,d20f7dcbc18ed61b122b5d379832fe15
1932,9783,KEY,158.0,0.0,0.0,88.0,70.0,0.0,SP,49326710,KEYCORP,2010,2010,1978.998,0.0,0.0,998.998,980.0,0.0,7793.3808,Small,395df472db9b78830949f4a6bb7a41d7
1933,9783,KEY,149.0,0.0,0.0,79.0,70.0,0.0,SP,49326710,KEYCORP,2011,2010,1978.998,0.0,0.0,998.998,980.0,0.0,7328.6315,Small,805264140a3f8b2554127f55de21a4e8
1934,9783,KEY,138.0,0.0,0.0,68.0,70.0,0.0,SP,49326710,KEYCORP,2012,2010,1978.998,0.0,0.0,998.998,980.0,0.0,7794.975,Small,5fd33ba646ec252fb7de23c5a618459c
1962,9882,LUV,98.496,1.64,0.0,51.85,45.006,0.0,SP,84474110,SOUTHWEST AIRLINES,2010,2010,1303.83,306.665,0.0,593.086,360.048,44.031,9701.7063,Small,bd85ef0d7d9ffce158c43d8449064835
1963,9882,LUV,100.541,2.035,0.0,53.5,45.006,0.0,SP,84474110,SOUTHWEST AIRLINES,2011,2010,1303.83,306.665,0.0,593.086,360.048,44.031,6613.1222,Small,b8ce1f8da7af030b8f1332cedca01fd5
1964,9882,LUV,131.892,0.0,0.0,56.885,75.007,0.0,SP,84474110,SOUTHWEST AIRLINES,2012,2010,1303.83,306.665,0.0,593.086,360.048,44.031,7478.4666,Small,9ee5b510bcb8c5bf868362aa052bb81e
2032,10407,TFX,112.11,0.0,0.0,38.0,49.47,24.64,SP,87936910,TELEFLEX INC,2010,2010,1224.4,0.0,0.0,463.5,514.5,246.4,2152.131,Small,9e9d184a6db91c6be46ef42e7bfa89da
2033,10407,TFX,110.956,0.0,0.0,38.5,49.456,23.0,SP,87936910,TELEFLEX INC,2011,2010,1224.4,0.0,0.0,463.5,514.5,246.4,2496.9546,Small,e2634d824b82d03ef4b62f13be0da455
2034,10407,TFX,155.007,0.0,0.0,49.0,64.094,41.913,SP,87936910,TELEFLEX INC,2012,2010,1224.4,0.0,0.0,463.5,514.5,246.4,2921.7133,Small,fb08bbd9d4fe1c3e00baabe9c4c231d6
2035,10407,TFX,152.506,0.0,0.0,49.0,60.893,42.613,SP,87936910,TELEFLEX INC,2013,2010,1224.4,0.0,0.0,463.5,514.5,246.4,3865.0609,Small,3581635ecd9c3a71926d9582a62e7ca6
2036,10407,TFX,174.743,0.0,0.0,55.333,65.183,54.227,SP,87936910,TELEFLEX INC,2014,2010,1224.4,0.0,0.0,463.5,514.5,246.4,4758.026,Small,28f853e719bde07b0abb6b1fdd93d87a
2037,10407,TFX,195.523,0.0,0.0,11.333,78.922,105.268,SP,87936910,TELEFLEX INC,2015,2010,1224.4,0.0,0.0,463.5,514.5,246.4,5469.5031,Small,dba2b2fbe9dbb15792d2d535e943bb13
2038,10407,TFX,210.879,0.0,0.0,62.944,88.737,59.198,SP,87936910,TELEFLEX INC,2016,2010,1224.4,0.0,0.0,463.5,514.5,246.4,7102.364,Small,1fed567177407a0d65e02f3dc0bad0d7
2042,10453,TER,182.508,0.0,0.0,72.5,110.008,0.0,SP,88077010,TERADYNE INC,2010,2010,1372.247,0.0,0.0,630.577,741.67,0.0,2555.7714,Small,4de02775dbfcd817af483a852699351b
2043,10453,TER,197.103,0.0,0.0,77.095,120.008,0.0,SP,88077010,TERADYNE INC,2011,2010,1372.247,0.0,0.0,630.577,741.67,0.0,2502.2908,Small,0da81e1e697ef8d32fcca91c7bc9f068
2044,10453,TER,200.003,0.0,0.0,80.0,120.003,0.0,SP,88077010,TERADYNE INC,2012,2010,1372.247,0.0,0.0,630.577,741.67,0.0,3173.7661,Small,b095b9e8bdcb04ebffa7c8d2ad92b064
2045,10453,TER,223.069,0.0,0.0,83.063,140.006,0.0,SP,88077010,TERADYNE INC,2013,2010,1372.247,0.0,0.0,630.577,741.67,0.0,3378.3002,Small,a8d44efcacfa196c5ec05bdddb0f8ecf
2046,10453,TER,259.519,0.0,0.0,109.505,150.014,0.0,SP,88077010,TERADYNE INC,2014,2010,1372.247,0.0,0.0,630.577,741.67,0.0,4286.7713,Small,38d401490c8817d57de3714ed30162fb
2047,10453,TER,275.001,0.0,0.0,125.0,150.001,0.0,SP,88077010,TERADYNE INC,2015,2010,1372.247,0.0,0.0,630.577,741.67,0.0,4209.2595,Small,5271a0b445e015f10b42fed5837ce9a2
2048,10453,TER,300.003,0.0,0.0,125.0,175.003,0.0,SP,88077010,TERADYNE INC,2016,2010,1372.247,0.0,0.0,630.577,741.67,0.0,5059.0958,Small,bcf639edc2f8883d8167cbfc0b341266
2049,10453,TER,300.001,0.0,0.0,125.0,175.001,0.0,SP,88077010,TERADYNE INC,2017,2010,1372.247,0.0,0.0,630.577,741.67,0.0,8187.5948,Small,f26769b0819c9c8290d537e19651ed8d
2050,10453,TER,300.0,0.0,0.0,125.0,175.0,0.0,SP,88077010,TERADYNE INC,2018,2010,1372.247,0.0,0.0,630.577,741.67,0.0,5507.8804,Small,f2a8bdfc92cbcbff4e554d32531ad29b
2062,10519,TXT,264.152,18.152,0.0,146.0,100.0,0.0,SP,88320310,TEXTRON INC,2010,2010,3067.715,119.549,0.0,1848.166,1100.0,0.0,6518.47,Small,a97d17d02660a75f0ed4563be828e463
2063,10519,TXT,258.152,13.152,0.0,145.0,100.0,0.0,SP,88320310,TEXTRON INC,2011,2010,3067.715,119.549,0.0,1848.166,1100.0,0.0,5156.3618,Small,8ac06c4431057a0c4d1aa22bd179e902
2064,10519,TXT,265.152,20.652,0.0,144.5,100.0,0.0,SP,88320310,TEXTRON INC,2012,2010,3067.715,119.549,0.0,1848.166,1100.0,0.0,6724.6098,Small,749de4585d936c3881b177defdf1f5ca
2084,10614,GL,182.531,0.0,0.0,97.5,85.031,0.0,SP,37959E10,GLOBE LIFE INC,2012,2010,1931.964,158.03,0.0,759.275,741.299,273.36,4869.1741,Small,9801f90cc8d4305037f21f269229efb4
2085,10614,GL,200.003,0.0,0.0,100.0,100.003,0.0,SP,37959E10,GLOBE LIFE INC,2013,2010,1931.964,158.03,0.0,759.275,741.299,273.36,6994.5032,Small,5ba37fd3f3115672fe274493cd972e9c
2092,10789,TYL,72.785,0.0,0.0,39.75,0.0,33.035,SP,90225210,TYLER TECHNOLOGIES INC,2010,2010,270.64,0.0,0.0,138.5,0.0,132.14,670.4234,Small,5999181cd343c5c643bae9dcd6d9fc1e
2093,10789,TYL,89.488,0.0,0.0,46.0,0.0,43.488,SP,90225210,TYLER TECHNOLOGIES INC,2011,2010,270.64,0.0,0.0,138.5,0.0,132.14,902.4569,Small,cd0dcd3076ffdfea82b7d409895799e0
2094,10789,TYL,108.192,0.0,0.0,44.75,0.0,63.442,SP,90225210,TYLER TECHNOLOGIES INC,2012,2010,270.64,0.0,0.0,138.5,0.0,132.14,1517.6736,Small,e1fecaf70250907d99af9ac75fffdac2
2095,10789,TYL,163.9,0.0,0.0,56.0,0.0,107.9,SP,90225210,TYLER TECHNOLOGIES INC,2013,2010,270.64,0.0,0.0,138.5,0.0,132.14,3353.7449,Small,e444c406debd8cd6fc8e040da0b5c9c9
2096,10789,TYL,190.8,0.0,0.0,58.25,0.0,132.55,SP,90225210,TYLER TECHNOLOGIES INC,2014,2010,270.64,0.0,0.0,138.5,0.0,132.14,3662.8474,Small,7a2adb7a80ac7a28a3ad40d45ffff805
2097,10789,TYL,245.528,0.0,0.0,56.75,0.0,188.778,SP,90225210,TYLER TECHNOLOGIES INC,2015,2010,270.64,0.0,0.0,138.5,0.0,132.14,6410.4437,Small,fe133fe4cd826c16f0ba8396906de91a
2098,10789,TYL,485.57,0.0,0.0,27.25,0.0,458.32,SP,90225210,TYLER TECHNOLOGIES INC,2016,2010,270.64,0.0,0.0,138.5,0.0,132.14,5249.0818,Small,509164f6ddf17a8f3915c5bb40371226
2099,10789,TYL,306.943,0.0,0.0,36.0,0.0,270.943,SP,90225210,TYLER TECHNOLOGIES INC,2017,2010,270.64,0.0,0.0,138.5,0.0,132.14,6707.7163,Small,74e4785d50a7263f31c4fdb1a979342b
2100,10789,TYL,300.544,0.0,0.0,50.5,250.044,0.0,SP,90225210,TYLER TECHNOLOGIES INC,2018,2010,270.64,0.0,0.0,138.5,0.0,132.14,7112.2605,Small,e72cf4e4712e7276028319ee50dc016d
2102,10793,TSN,150.0,0.0,0.0,70.0,80.0,0.0,SP,90249410,TYSON FOODS INC  -CL A,2010,2010,3324.056,2356.556,0.0,487.5,480.0,0.0,6043.2246,Small,75100be956af2192ac16862ca5b889c6
2103,10793,TSN,153.75,0.0,0.0,73.75,80.0,0.0,SP,90249410,TYSON FOODS INC  -CL A,2011,2010,3324.056,2356.556,0.0,487.5,480.0,0.0,6419.5544,Small,2d9f002c54f74ad1818af50760b615ff
2104,10793,TSN,220.671,0.0,0.0,91.25,125.0,0.0,SP,90249410,TYSON FOODS INC  -CL A,2012,2010,3324.056,2356.556,0.0,487.5,480.0,0.0,5751.18,Small,d1a2b750357b419a74bc15bec51234f6
2105,10793,TSN,215.0,0.0,0.0,90.0,125.0,0.0,SP,90249410,TYSON FOODS INC  -CL A,2013,2010,3324.056,2356.556,0.0,487.5,480.0,0.0,9728.32,Small,3b6438df469409ec42951fe202cacb2d
2112,10795,UAL,124.052,28.802,0.0,70.25,25.0,0.0,SP,91004710,UNITED AIRLINES HOLDINGS INC,2010,2010,1181.333,327.833,0.0,764.0,250.0,0.0,7811.1259,Small,73069b36ced50e21ad00cb84ae416b4c
2113,10795,UAL,202.669,20.169,0.0,102.5,80.0,0.0,SP,91004710,UNITED AIRLINES HOLDINGS INC,2011,2010,1181.333,327.833,0.0,764.0,250.0,0.0,6244.1962,Small,0238e26af3ef84122499bcbfe5321270
2114,10795,UAL,103.197,51.947,0.0,51.25,0.0,0.0,SP,91004710,UNITED AIRLINES HOLDINGS INC,2012,2010,1181.333,327.833,0.0,764.0,250.0,0.0,7773.2187,Small,631b5db67c5b6fd05d88d99e1688e448
2122,10860,AEE,196.701,14.175,0.0,102.504,80.022,0.0,SP,02360810,AMEREN CORP,2010,2010,2265.668,14.175,0.0,1130.483,1040.5800000000002,0.0,6776.876,Small,1ea881c7c6d15f74571f46183dc9e692
2123,10860,AEE,109.178,0.0,0.0,29.168,80.01,0.0,SP,02360810,AMEREN CORP,2011,2010,2265.668,14.175,0.0,1130.483,1040.5800000000002,0.0,8037.338,Small,9b11af1e4ad5c57280fa6cf8cb14ef10
2124,10860,AEE,174.53,0.0,0.0,89.516,85.014,0.0,SP,02360810,AMEREN CORP,2012,2010,2265.668,14.175,0.0,1130.483,1040.5800000000002,0.0,7452.672,Small,0177ad02a168fcd67fc73df724da50ab
2125,10860,AEE,181.53,0.0,0.0,96.516,85.014,0.0,SP,02360810,AMEREN CORP,2013,2010,2265.668,14.175,0.0,1130.483,1040.5800000000002,0.0,8772.416,Small,8639b46505e9003970cc062904dc75b6
2142,10894,UDR,281.999,1.999,0.0,100.0,180.0,0.0,SP,90265310,UDR INC,2010,2010,1845.24,37.74,0.0,727.5,1080.0,0.0,4292.3059,Small,4b33475ddaa8d7bab5020c0fb8ad96b7
2145,10894,UDR,0.0,0.0,0.0,0.0,0.0,0.0,SP,90265310,UDR INC,2013,2010,1845.24,37.74,0.0,727.5,1080.0,0.0,5855.0125,Small,e2b1089722cd8894c3d2791151dbcb1d
2148,10894,UDR,197.66,2.687,0.0,72.548,122.425,0.0,SP,90265310,UDR INC,2016,2010,1845.24,37.74,0.0,727.5,1080.0,0.0,9749.6083,Small,4c930dc1311c6c7bd36d9ae1b1953d50
2182,11032,UHS,183.069,0.0,0.0,64.0,0.0,119.069,SP,91390310,UNIVERSAL HEALTH SVCS INC,2010,2010,1073.4,0.0,0.0,351.333,0.0,714.414,4231.2293,Small,1e721109daf4c2c031be7f96016d365b
2183,11032,UHS,237.126,0.0,0.0,63.0,0.0,174.126,SP,91390310,UNIVERSAL HEALTH SVCS INC,2011,2010,1073.4,0.0,0.0,351.333,0.0,714.414,3754.0076,Small,068a14bf2abc90f9dc48890a07b07208
2184,11032,UHS,221.75,0.0,0.0,61.0,0.0,160.75,SP,91390310,UNIVERSAL HEALTH SVCS INC,2012,2010,1073.4,0.0,0.0,351.333,0.0,714.414,4718.2753,Small,dc475d20de54f81857ca94ae3666b1a6
2185,11032,UHS,263.482,0.0,0.0,64.0,0.0,199.482,SP,91390310,UNIVERSAL HEALTH SVCS INC,2013,2010,1073.4,0.0,0.0,351.333,0.0,714.414,7988.6991,Small,cba27a5bec6cabfe1419c4bb70113f27
2192,11060,VFC,196.256,0.0,0.0,81.5,55.73,59.026,SP,91820410,VF CORP,2010,2010,2360.772,36.7,0.0,947.0,668.76,708.312,9302.0968,Small,3e34449660ab99a810320035c77dc327
2201,11228,VMC,206.555,13.284,0.0,103.5,89.771,0.0,SP,92916010,VULCAN MATERIALS CO,2010,2010,2134.804,82.32300000000001,0.0,1065.0,987.481,0.0,5703.3652,Small,95024ae6cd36518cf44b8d0aceb36b3f
2202,11228,VMC,213.016,8.721,0.0,116.5,87.795,0.0,SP,92916010,VULCAN MATERIALS CO,2011,2010,2134.804,82.32300000000001,0.0,1065.0,987.481,0.0,5085.7908,Small,f042b305df50d9c29098264bac61509e
2203,11228,VMC,202.604,0.559,0.0,112.0,90.045,0.0,SP,92916010,VULCAN MATERIALS CO,2012,2010,2134.804,82.32300000000001,0.0,1065.0,987.481,0.0,6751.9781,Small,99ffd79274ec23cf407beac4e7a8990e
2204,11228,VMC,200.738,0.632,0.0,110.0,90.107,0.0,SP,92916010,VULCAN MATERIALS CO,2013,2010,2134.804,82.32300000000001,0.0,1065.0,987.481,0.0,7736.484,Small,22d6f28058927ed0980a3686d1a24341
2205,11228,VMC,242.129,6.263,0.0,110.0,125.866,0.0,SP,92916010,VULCAN MATERIALS CO,2014,2010,2134.804,82.32300000000001,0.0,1065.0,987.481,0.0,8670.2471,Small,5c82829c313ccf94f10bcb32225a0298
2231,11376,WST,194.025,21.555,0.0,62.478,109.992,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2010,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,1371.96,Small,c0fc5ae0661c015420c694ac0da2b737
2232,11376,WST,188.261,24.261,0.0,54.0,110.0,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2011,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,1278.915,Small,44451a6ba6ea6bcffcffc8c7044d7767
2233,11376,WST,195.837,30.837,0.0,55.0,110.0,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2012,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,1877.925,Small,9c6946bbccb35891c51f9351d511e088
2234,11376,WST,235.372,35.357,0.0,70.0,130.015,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2013,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,3444.012,Small,47e5aeaccb23fa5772eb378d099fe5c3
2235,11376,WST,240.672,40.672,0.0,70.0,130.0,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2014,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,3796.012,Small,b607eeb135e49c74a830ba10dd51a8cd
2236,11376,WST,242.788,42.788,0.0,70.0,130.0,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2015,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,4353.906,Small,6e9e7f1396f26a353b7a516a82f77485
2237,11376,WST,7733.603,7688.89,0.0,44.713,0.0,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2016,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,6201.073,Small,ac8585dc4225c7ee2d41029646764543
2238,11376,WST,258.496,8.52,0.0,90.0,159.976,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2017,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,7291.713,Small,1a316300a1383830998eaf802ce1b801
2239,11376,WST,263.392,13.318,0.0,90.0,160.074,0.0,SP,95530610,WEST PHARMACEUTICAL SVSC INC,2018,2010,1728.627,175.69299999999998,0.0,563.006,989.928,0.0,7264.023,Small,2b53bf7f5b1154adeef419aad8c5fad1
2241,11399,WDC,334.005,0.0,0.0,89.334,124.991,119.68,SP,95810210,WESTERN DIGITAL CORP,2010,2010,3090.253,0.0,0.0,888.214,1124.919,1077.12,6966.96,Small,1e398913c50bea6fa6d92dcc63576e02
2242,11399,WDC,329.933,0.0,0.0,87.5,124.999,117.434,SP,95810210,WESTERN DIGITAL CORP,2011,2010,3090.253,0.0,0.0,888.214,1124.919,1077.12,8476.54,Small,a09ce00191c097089a54864c02fbe292
