signature_index,tdc1
c2d390456471a1b573e1749b877c339c,14627.255
87cc06ac5975fb259501114aa4f132e5,78238.883
2e8e60792c940e836c438646de4d77c4,15393.868
6bda39e1b92468e218f80adcda5e00a7,15476.637
482da23dbce8a42283cdc85f8bc3d652,14579.25
9cf18f05f2c5ad836e52cae3662eb004,12391.3
9d9d2afc7cdbbdb76d26d4e85af7c397,20512.367
d6524780c7c40479e47f4906738a7024,0.001
29e39d15f78ed3199ce5738d2a8f5868,16000.005
c15b9f1538f041f619e0dced921b8158,0.001
b618f2f1fcf129421db8cea29ae60900,6489.837
bb9dfef27d3c622886d5c8b61d3a2707,5106.548
5cabed5585b0ba3c2d191d118be54571,10183.916
47c4cc0325e228cdb3953768f9059091,9989.992
2a6d608cb422c8fb40b3b28a01ae7c04,9694.704
3408fc4d971307f931f5465053ef2b75,13400.139
0a58b96216d8d6e37dc3994f50ec6038,13010.083
ea481273e6ea41aa0b256aeae59d21ab,12028.12
4887b5ce98e9e5c3795c2557eadecb54,9943.312
64c079e4516efca5cf64845baa2d4a18,11812.918
a7fc5a1c0dfec20fd0450e149f04576a,14289.538
024fb3b89ee45cec1626343f9d7fb729,11158.881
fdd8b289676122b0b7cde374386abcbf,12848.645
a2a58c8e22bcb80d30c14fd11a862dbb,13745.109
b93b1f4583d0d94ffba2dd72dba207db,19127.533
050b8e2490326fe790f94d3e68302ac7,17583.466
21bb32921aff0d38a62f4518a703d827,18279.581
7ce48c0fb60194f8f3274fd923cddae0,14498.0
e5ca63ee6f57be1b489e026edc21321e,15701.0
62a35e50049ab61034d1eb26db5c0716,16625.0
15d507e8ca76c3690a2bb2c028f1e29f,5695.577
e6f3d7fa3406e7846af04e3ef3862856,15081.803
02770a29905dcc5f9e2815577a8d98f6,20179.453
773d903749ee38fda02f3dadb7bdf874,21516.613
7d31b7b9a410b3086a2c76d0d703a249,24441.171
e7a605827afff9a50f1f0b575f968108,5566.547
be75af3ec76a9a747ff3f39e677c06e7,5714.568
9f5388b2c0b89a4a080f9cacc3f2a2d0,5757.122
2ac5221e28e7328c02c00c1eb679b130,11208.658
fec853bb9219a0f2db01fba76f63d696,14302.79
b03dbba36bf3c191a1f0edd517fc8eb4,11621.369
3a598a8c72321c04b4c11cb28956d0b1,9883.096
7af8cace0ccd32f89c95809b99216276,11970.254
a9ce23203ab65c3bbad4f4c10a18f649,13647.839
575bc62be665adcca190c3717b1c6cba,6224.265
3a121603962ed905dba921a824b3c4f2,8022.291
3add9cfc019353be9276990371ca3430,16457.249
30bd4659f11f35cfd89f7b54e097017a,17281.919
882c417eb47fdcbadeea1dd19ddca8f1,19861.602
73ceaee94aab41d0c3d85e07603ace75,9312.418
b3ef10055badd255b0d59d6c81c0dec7,6930.191
f02c4ac784172e67d1a073b6b15e3913,7443.146
5080ca4242f7bfce9e2dca199c34a147,14836.426
7135169f6e00b569d8c2567e89e796e2,12167.024
694fd8aa4fa466dfea247cb54ea9fe56,21761.052
fa08d929129e923c6594ded1021ee0c6,15876.116
08f6a204bd3cecd575bcbd3b6d907f26,17432.406
c5fc543ae5aa4a599bda860e12e55de9,10719.216
6b84c6db63fdefbbcaff3797a7518c48,12360.845
d596cc888d58baa5ab8098faaa4aea47,12152.512
e486a023c7de3c507000da11a4406fea,18143.017
9bd141f6525e17542346520acacaab35,17400.207
2ff229e90e4bc3185b226fc1304458f3,17344.64
1bac1ad7ae7a4dd41dce778accc21429,17540.723
022b9bc736652357f6b585ca07f6448d,12252.864
9df1a6c3d11eacbb48a48eb422aef7c7,21939.098
833ac434cae1952d8c3ae996fd43782c,37888.653
1bfe9b99b4c45a522aef7b5fc083e584,17138.429
